n,skip,SW_n,SW_rate,w100_n,w100_rate,w50_n,w50_rate,avg_peak,avg_ret,winrate,final,ret_pct,profit,filter,sort,mode,combo,set
170,626,17,10.0,53,31.176470588235293,79,46.470588235294116,80.94263869093587,34.12371300483098,63.52941176470588,68010312.10821266,580.1031210821267,58010312.108212665,F02_slope_05,S04_점수높,weekly_3,F02_slope_05__S04_점수높,FULL_weekly_3
111,685,8,7.207207207207207,26,23.423423423423422,37,33.33333333333333,62.54193258699659,23.649305176146523,48.64864864864865,36250728.74552263,262.50728745522633,26250728.745522633,F02_slope_05,S05_변동성낮,weekly_3,F02_slope_05__S05_변동성낮,FULL_weekly_3
143,653,14,9.79020979020979,43,30.069930069930066,73,51.048951048951054,88.91866660192487,32.813824323603086,65.73426573426573,56923768.78275241,469.23768782752416,46923768.78275241,F02_slope_05,S06_변동성높,weekly_3,F02_slope_05__S06_변동성높,FULL_weekly_3
180,616,25,13.88888888888889,59,32.77777777777778,90,50.0,107.65897674355438,53.507051493821905,61.66666666666667,106312692.68887942,963.1269268887941,96312692.68887942,F02_slope_05,S07_slope강한,weekly_3,F02_slope_05__S07_slope강한,FULL_weekly_3
170,626,18,10.588235294117647,57,33.52941176470588,98,57.647058823529406,96.82219460629608,49.36023853685638,67.64705882352942,93912405.51265584,839.1240551265585,83912405.51265584,F02_slope_05,S08_외인매수강,weekly_3,F02_slope_05__S08_외인매수강,FULL_weekly_3
152,644,19,12.5,54,35.526315789473685,78,51.31578947368421,105.82298295878161,51.80537753310615,67.10526315789474,88744173.85032135,787.4417385032135,78744173.85032135,F02_slope_05,S09_52주고점근접,weekly_3,F02_slope_05__S09_52주고점근접,FULL_weekly_3
130,666,7,5.384615384615385,26,20.0,53,40.76923076923077,70.67065088157901,26.99877476445067,58.46153846153847,45098407.193785876,350.98407193785874,35098407.193785876,F02_slope_05,S10_랜덤,weekly_3,F02_slope_05__S10_랜덤,FULL_weekly_3
127,627,17,13.385826771653544,42,33.07086614173229,62,48.818897637795274,116.58248489991996,74.68291508777935,69.29133858267717,104847302.16147974,948.4730216147975,94847302.16147974,F03_slope_10,S01_거래대금낮,weekly_3,F03_slope_10__S01_거래대금낮,FULL_weekly_3
164,590,11,6.707317073170732,28,17.073170731707318,72,43.90243902439025,70.24654957940965,26.239504459196525,54.87804878048781,53032787.31308229,430.327873130823,43032787.31308229,F03_slope_10,S02_거래대금높,weekly_3,F03_slope_10__S02_거래대금높,FULL_weekly_3
163,591,15,9.202453987730062,45,27.607361963190186,81,49.693251533742334,87.72734587085135,38.191377157016504,58.895705521472394,72251944.7659369,622.519447659369,62251944.765936896,F03_slope_10,S03_점수낮,weekly_3,F03_slope_10__S03_점수낮,FULL_weekly_3
173,581,15,8.670520231213873,44,25.43352601156069,86,49.71098265895954,89.57040781596551,42.61384516443648,57.80346820809249,83721952.13447511,737.2195213447512,73721952.13447511,F03_slope_10,S04_점수높,weekly_3,F03_slope_10__S04_점수높,FULL_weekly_3
116,638,9,7.758620689655173,25,21.551724137931032,46,39.6551724137931,78.04719620905328,36.81990150510955,58.620689655172406,52711085.74592707,427.11085745927073,42711085.74592707,F03_slope_10,S05_변동성낮,weekly_3,F03_slope_10__S05_변동성낮,FULL_weekly_3
189,565,22,11.64021164021164,59,31.216931216931215,104,55.026455026455025,98.48997688247815,48.42252641145163,64.02116402116403,101518574.91764358,915.1857491764357,91518574.91764358,F03_slope_10,S06_변동성높,weekly_3,F03_slope_10__S06_변동성높,FULL_weekly_3
198,556,27,13.636363636363635,57,28.78787878787879,99,50.0,104.45660339457552,53.37433264297027,56.56565656565656,115681178.63308114,1056.8117863308114,105681178.63308114,F03_slope_10,S07_slope강한,weekly_3,F03_slope_10__S07_slope강한,FULL_weekly_3
136,618,10,7.352941176470589,37,27.205882352941174,65,47.794117647058826,82.68930835149243,38.1902494002407,59.55882352941176,61938739.184327364,519.3873918432736,51938739.184327364,F03_slope_10,S08_외인매수강,weekly_3,F03_slope_10__S08_외인매수강,FULL_weekly_3
134,620,16,11.940298507462686,45,33.582089552238806,69,51.49253731343284,95.6086009682778,44.60078799173976,64.17910447761194,69765055.90893126,597.6505590893125,59765055.908931255,F03_slope_10,S09_52주고점근접,weekly_3,F03_slope_10__S09_52주고점근접,FULL_weekly_3
174,580,19,10.919540229885058,46,26.436781609195403,87,50.0,93.17103340993975,45.69235106467545,60.91954022988506,89504690.85253528,795.0469085253527,79504690.85253528,F03_slope_10,S10_랜덤,weekly_3,F03_slope_10__S10_랜덤,FULL_weekly_3
96,427,4,4.166666666666666,17,17.708333333333336,32,33.33333333333333,55.22862709967484,17.53747658811169,56.25,26835977.524587225,168.35977524587227,16835977.524587225,F04_외인상위25,S01_거래대금낮,weekly_3,F04_외인상위25__S01_거래대금낮,FULL_weekly_3
108,415,5,4.62962962962963,18,16.666666666666664,44,40.74074074074074,60.92626069566173,24.25371272512321,57.407407407407405,36194009.74313307,261.9400974313307,26194009.743133068,F04_외인상위25,S02_거래대금높,weekly_3,F04_외인상위25__S02_거래대금높,FULL_weekly_3
102,421,4,3.9215686274509802,14,13.725490196078432,38,37.254901960784316,57.23411354181657,17.841768599636858,54.90196078431373,28198603.971629594,181.98603971629592,18198603.971629594,F04_외인상위25,S03_점수낮,weekly_3,F04_외인상위25__S03_점수낮,FULL_weekly_3
102,421,2,1.9607843137254901,18,17.647058823529413,44,43.13725490196079,58.41664889281419,21.212862914292387,59.80392156862745,31637120.172578234,216.37120172578236,21637120.172578234,F04_외인상위25,S04_점수높,weekly_3,F04_외인상위25__S04_점수높,FULL_weekly_3
98,425,2,2.0408163265306123,9,9.183673469387756,28,28.57142857142857,46.72172724570667,9.829768556186615,50.0,19633173.185062885,96.33173185062884,9633173.185062885,F04_외인상위25,S05_변동성낮,weekly_3,F04_외인상위25__S05_변동성낮,FULL_weekly_3
98,425,4,4.081632653061225,20,20.408163265306122,44,44.89795918367347,61.53131596589826,22.428951783262285,62.244897959183675,31980372.74759703,219.80372747597033,21980372.74759703,F04_외인상위25,S06_변동성높,weekly_3,F04_외인상위25__S06_변동성높,FULL_weekly_3
106,417,6,5.660377358490567,17,16.037735849056602,41,38.67924528301887,63.4738505982054,17.09820690461645,50.0,28124099.31889344,181.2409931889344,18124099.31889344,F04_외인상위25,S07_slope강한,weekly_3,F04_외인상위25__S07_slope강한,FULL_weekly_3
96,427,7,7.291666666666667,19,19.791666666666664,38,39.58333333333333,73.84128434695903,37.79790725309309,56.25,46285990.96296938,362.8599096296938,36285990.96296938,F04_외인상위25,S08_외인매수강,weekly_3,F04_외인상위25__S08_외인매수강,FULL_weekly_3
111,412,7,6.306306306306306,21,18.91891891891892,44,39.63963963963964,67.3580799603607,31.10609863651287,65.76576576576578,44527769.48652927,345.2776948652927,34527769.48652927,F04_외인상위25,S09_52주고점근접,weekly_3,F04_외인상위25__S09_52주고점근접,FULL_weekly_3
97,426,3,3.0927835051546393,13,13.402061855670103,35,36.08247422680412,52.54187212487349,14.858509071858665,51.546391752577314,24412753.79970291,144.1275379970291,14412753.799702909,F04_외인상위25,S10_랜덤,weekly_3,F04_외인상위25__S10_랜덤,FULL_weekly_3
132,549,12,9.090909090909092,35,26.515151515151516,64,48.484848484848484,76.15785337178606,32.45664492924561,62.878787878787875,52842771.30660421,428.4277130660421,42842771.30660421,F05_slope05_For양,S01_거래대금낮,weekly_3,F05_slope05_For양__S01_거래대금낮,FULL_weekly_3
132,549,10,7.575757575757576,31,23.484848484848484,60,45.45454545454545,75.67890148364111,29.486552685236532,57.57575757575758,48922249.54451222,389.22249544512215,38922249.54451222,F05_slope05_For양,S02_거래대금높,weekly_3,F05_slope05_For양__S02_거래대금높,FULL_weekly_3
116,565,10,8.620689655172415,23,19.82758620689655,52,44.827586206896555,71.91263135514949,24.998292209308634,56.896551724137936,38998018.962798014,289.98018962798017,28998018.962798014,F05_slope05_For양,S03_점수낮,weekly_3,F05_slope05_For양__S03_점수낮,FULL_weekly_3
125,556,11,8.799999999999999,35,28.000000000000004,61,48.8,76.67814759058847,27.601465498847517,60.8,44501831.873559386,345.0183187355939,34501831.873559386,F05_slope05_For양,S04_점수높,weekly_3,F05_slope05_For양__S04_점수높,FULL_weekly_3
112,569,8,7.142857142857142,25,22.321428571428573,47,41.964285714285715,68.08539695018861,27.29106933972376,52.67857142857143,40565997.66049061,305.6599766049061,30565997.66049061,F05_slope05_For양,S05_변동성낮,weekly_3,F05_slope05_For양__S05_변동성낮,FULL_weekly_3
121,560,13,10.743801652892563,27,22.31404958677686,55,45.45454545454545,76.93500542106364,25.133640665653278,59.50413223140496,40411705.20544047,304.1170520544047,30411705.20544047,F05_slope05_For양,S06_변동성높,weekly_3,F05_slope05_For양__S06_변동성높,FULL_weekly_3
136,545,13,9.558823529411764,31,22.794117647058822,59,43.38235294117647,74.9944378134677,28.0584520293925,54.41176470588235,48159494.7599738,381.594947599738,38159494.7599738,F05_slope05_For양,S07_slope강한,weekly_3,F05_slope05_For양__S07_slope강한,FULL_weekly_3
154,527,16,10.38961038961039,38,24.675324675324674,71,46.103896103896105,87.13139811689854,37.45428516057289,57.14285714285714,67679599.14728224,576.7959914728224,57679599.14728224,F05_slope05_For양,S08_외인매수강,weekly_3,F05_slope05_For양__S08_외인매수강,FULL_weekly_3
126,555,13,10.317460317460316,30,23.809523809523807,58,46.03174603174603,79.2647094464585,35.26170729706901,58.730158730158735,54429751.194306955,444.29751194306954,44429751.194306955,F05_slope05_For양,S09_52주고점근접,weekly_3,F05_slope05_For양__S09_52주고점근접,FULL_weekly_3
129,552,10,7.751937984496124,29,22.48062015503876,61,47.286821705426355,72.29532563061602,25.799199218133754,58.91472868217055,43280966.991392545,332.80966991392546,33280966.991392545,F05_slope05_For양,S10_랜덤,weekly_3,F05_slope05_For양__S10_랜덤,FULL_weekly_3
143,592,8,5.594405594405594,40,27.972027972027973,71,49.65034965034965,83.25427287264779,37.206939736197675,65.73426573426573,63205923.82276268,532.0592382276268,53205923.82276268,F06_외인기관동시매수,S01_거래대금낮,weekly_3,F06_외인기관동시매수__S01_거래대금낮,FULL_weekly_3
124,611,9,7.258064516129033,27,21.774193548387096,55,44.354838709677416,80.66773340137091,33.84816593749409,59.67741935483871,51971725.76249267,419.71725762492673,41971725.76249267,F06_외인기관동시매수,S02_거래대금높,weekly_3,F06_외인기관동시매수__S02_거래대금높,FULL_weekly_3
145,590,11,7.586206896551724,30,20.689655172413794,61,42.06896551724138,81.75523810269763,32.799561673998426,58.620689655172406,57559364.42729771,475.59364427297714,47559364.42729771,F06_외인기관동시매수,S03_점수낮,weekly_3,F06_외인기관동시매수__S03_점수낮,FULL_weekly_3
142,593,9,6.338028169014084,40,28.169014084507044,70,49.29577464788733,81.53982149488199,35.84350566724665,64.08450704225352,60897778.04749025,508.97778047490243,50897778.04749025,F06_외인기관동시매수,S04_점수높,weekly_3,F06_외인기관동시매수__S04_점수높,FULL_weekly_3
128,607,9,7.03125,35,27.34375,65,50.78125,87.31210729355523,44.82812471787956,67.96875,67379999.63888584,573.7999963888584,57379999.63888584,F06_외인기관동시매수,S05_변동성낮,weekly_3,F06_외인기관동시매수__S05_변동성낮,FULL_weekly_3
152,583,12,7.894736842105263,36,23.684210526315788,71,46.71052631578947,84.02993561940411,32.729078476636325,62.5,59748199.28448721,497.4819928448721,49748199.28448721,F06_외인기관동시매수,S06_변동성높,weekly_3,F06_외인기관동시매수__S06_변동성높,FULL_weekly_3
142,593,13,9.15492957746479,43,30.28169014084507,73,51.40845070422535,93.9561551073741,45.3318335174172,63.38028169014085,74371203.59473243,643.7120359473244,64371203.59473243,F06_외인기관동시매수,S07_slope강한,weekly_3,F06_외인기관동시매수__S07_slope강한,FULL_weekly_3
138,597,14,10.144927536231885,35,25.36231884057971,67,48.55072463768116,89.56116122140067,45.49042927459814,63.76811594202898,72776792.39894544,627.7679239894543,62776792.398945436,F06_외인기관동시매수,S08_외인매수강,weekly_3,F06_외인기관동시매수__S08_외인매수강,FULL_weekly_3
132,603,12,9.090909090909092,28,21.21212121212121,53,40.15151515151515,87.75038478688099,40.672725356652634,59.09090909090909,63687997.470781475,536.8799747078148,53687997.470781475,F06_외인기관동시매수,S09_52주고점근접,weekly_3,F06_외인기관동시매수__S09_52주고점근접,FULL_weekly_3
125,610,9,7.199999999999999,26,20.8,53,42.4,82.60485166536152,39.41568674155715,63.2,59269608.42694644,492.6960842694644,49269608.42694644,F06_외인기관동시매수,S10_랜덤,weekly_3,F06_외인기관동시매수__S10_랜덤,FULL_weekly_3
118,631,12,10.16949152542373,28,23.728813559322035,49,41.52542372881356,98.04280205794183,56.37426229705584,57.6271186440678,76521629.51052588,665.2162951052588,66521629.51052588,F07_눌림목30_10,S01_거래대금낮,weekly_3,F07_눌림목30_10__S01_거래대금낮,FULL_weekly_3
111,638,12,10.81081081081081,26,23.423423423423422,44,39.63963963963964,77.19052633478022,30.252951528139583,46.846846846846844,43580776.196234934,335.80776196234933,33580776.196234934,F07_눌림목30_10,S02_거래대금높,weekly_3,F07_눌림목30_10__S02_거래대금높,FULL_weekly_3
121,628,14,11.570247933884298,25,20.66115702479339,48,39.66942148760331,83.0879861870254,39.03526188657728,51.2396694214876,57232666.88275851,472.32666882758514,47232666.88275851,F07_눌림목30_10,S03_점수낮,weekly_3,F07_눌림목30_10__S03_점수낮,FULL_weekly_3
113,636,10,8.849557522123893,23,20.353982300884958,36,31.858407079646017,81.18105542509356,41.886058248454155,49.557522123893804,57331245.820753194,473.31245820753196,47331245.820753194,F07_눌림목30_10,S04_점수높,weekly_3,F07_눌림목30_10__S04_점수높,FULL_weekly_3
114,635,9,7.894736842105263,18,15.789473684210526,32,28.07017543859649,84.68499355636544,50.44876018991843,50.877192982456144,67511586.61650702,575.1158661650702,57511586.61650702,F07_눌림목30_10,S05_변동성낮,weekly_3,F07_눌림목30_10__S05_변동성낮,FULL_weekly_3
110,639,11,10.0,28,25.454545454545453,50,45.45454545454545,79.12064801173943,28.405005199075834,48.18181818181818,41245505.71898342,312.45505718983424,31245505.71898342,F07_눌림목30_10,S06_변동성높,weekly_3,F07_눌림목30_10__S06_변동성높,FULL_weekly_3
119,630,15,12.605042016806722,27,22.689075630252102,49,41.17647058823529,101.578072389492,62.182063982208504,52.10084033613446,83996656.13882814,739.9665613882813,73996656.13882814,F07_눌림목30_10,S07_slope강한,weekly_3,F07_눌림목30_10__S07_slope강한,FULL_weekly_3
102,647,12,11.76470588235294,17,16.666666666666664,27,26.47058823529412,77.11889605656083,39.517102620576026,43.13725490196079,50307444.67298755,403.0744467298755,40307444.67298755,F07_눌림목30_10,S08_외인매수강,weekly_3,F07_눌림목30_10__S08_외인매수강,FULL_weekly_3
103,646,15,14.563106796116504,21,20.388349514563107,35,33.980582524271846,100.76826244948087,57.50812072344929,47.57281553398058,69233364.34515277,592.3336434515276,59233364.345152766,F07_눌림목30_10,S09_52주고점근접,weekly_3,F07_눌림목30_10__S09_52주고점근접,FULL_weekly_3
105,644,8,7.6190476190476195,17,16.19047619047619,35,33.33333333333333,71.11658557699138,29.42256481351357,46.666666666666664,40893693.05418925,308.93693054189254,30893693.05418925,F07_눌림목30_10,S10_랜덤,weekly_3,F07_눌림목30_10__S10_랜덤,FULL_weekly_3
140,697,14,10.0,44,31.428571428571427,77,55.00000000000001,91.15120371827774,44.82832985974512,66.42857142857143,72759661.80364317,627.5966180364317,62759661.80364317,F08_안정추세60,S01_거래대금낮,weekly_3,F08_안정추세60__S01_거래대금낮,FULL_weekly_3
155,682,15,9.67741935483871,30,19.35483870967742,65,41.935483870967744,76.99696289690188,34.84872032325956,51.61290322580645,64015516.50105232,540.1551650105232,54015516.50105232,F08_안정추세60,S02_거래대금높,weekly_3,F08_안정추세60__S02_거래대금높,FULL_weekly_3
165,672,12,7.2727272727272725,32,19.393939393939394,70,42.42424242424242,72.49274940898803,28.105019119086865,58.18181818181818,56373281.54649333,463.73281546493325,46373281.54649333,F08_안정추세60,S03_점수낮,weekly_3,F08_안정추세60__S03_점수낮,FULL_weekly_3
107,730,6,5.607476635514018,26,24.299065420560748,41,38.31775700934579,62.98680281710975,18.496460219574274,53.271028037383175,29791212.434944473,197.91212434944475,19791212.434944473,F08_안정추세60,S04_점수높,weekly_3,F08_안정추세60__S04_점수높,FULL_weekly_3
125,712,2,1.6,24,19.2,47,37.6,57.51271083434308,20.41749183080192,52.0,35521864.7885024,255.218647885024,25521864.788502403,F08_안정추세60,S05_변동성낮,weekly_3,F08_안정추세60__S05_변동성낮,FULL_weekly_3
154,683,16,10.38961038961039,53,34.41558441558442,88,57.14285714285714,94.176144092376,38.28591503342798,62.33766233766234,68960309.15147911,589.6030915147911,58960309.15147911,F08_안정추세60,S06_변동성높,weekly_3,F08_안정추세60__S06_변동성높,FULL_weekly_3
178,659,17,9.550561797752808,49,27.52808988764045,87,48.87640449438202,84.71984291757543,38.87344016701177,62.35955056179775,79194723.49728096,691.9472349728095,69194723.49728096,F08_안정추세60,S07_slope강한,weekly_3,F08_안정추세60__S07_slope강한,FULL_weekly_3
163,674,19,11.65644171779141,49,30.061349693251532,82,50.306748466257666,101.38502695686127,55.03554916694628,66.87116564417178,99707945.14212245,897.0794514212243,89707945.14212245,F08_안정추세60,S08_외인매수강,weekly_3,F08_안정추세60__S08_외인매수강,FULL_weekly_3
167,670,22,13.17365269461078,45,26.94610778443114,77,46.10778443113773,93.37747139577716,50.72343813883693,65.86826347305389,94708141.69185768,847.0814169185768,84708141.69185768,F08_안정추세60,S09_52주고점근접,weekly_3,F08_안정추세60__S09_52주고점근접,FULL_weekly_3
125,712,6,4.8,26,20.8,52,41.6,63.137067181432045,17.515967332264985,48.8,31894959.165331226,218.94959165331227,21894959.165331226,F08_안정추세60,S10_랜덤,weekly_3,F08_안정추세60__S10_랜덤,FULL_weekly_3
95,655,10,10.526315789473683,20,21.052631578947366,37,38.94736842105263,83.97463329159999,24.019468078854732,50.526315789473685,32818494.674912006,228.18494674912006,22818494.674912006,F09_slope05_과열X,S01_거래대금낮,weekly_3,F09_slope05_과열X__S01_거래대금낮,FULL_weekly_3
87,663,2,2.2988505747126435,8,9.195402298850574,35,40.229885057471265,53.92702958376239,11.352516865286523,55.172413793103445,19876689.672799274,98.76689672799274,9876689.672799274,F09_slope05_과열X,S02_거래대금높,weekly_3,F09_slope05_과열X__S02_거래대금높,FULL_weekly_3
115,635,11,9.565217391304348,23,20.0,45,39.130434782608695,81.6012266539134,28.230541438683833,57.391304347826086,42465122.65448642,324.6512265448642,32465122.654486418,F09_slope05_과열X,S03_점수낮,weekly_3,F09_slope05_과열X__S03_점수낮,FULL_weekly_3
84,666,5,5.952380952380952,12,14.285714285714285,31,36.904761904761905,62.50312462507178,19.687398027469687,51.19047619047619,26537414.343074534,165.37414343074533,16537414.343074534,F09_slope05_과열X,S04_점수높,weekly_3,F09_slope05_과열X__S04_점수높,FULL_weekly_3
76,674,4,5.263157894736842,12,15.789473684210526,27,35.526315789473685,56.67005646466438,10.711210963318335,55.26315789473685,18140520.33212193,81.4052033212193,8140520.332121931,F09_slope05_과열X,S05_변동성낮,weekly_3,F09_slope05_과열X__S05_변동성낮,FULL_weekly_3
116,634,10,8.620689655172415,29,25.0,48,41.37931034482759,78.16102375526538,28.567445454930034,49.137931034482754,43138236.72771883,331.3823672771883,33138236.72771883,F09_slope05_과열X,S06_변동성높,weekly_3,F09_slope05_과열X__S06_변동성높,FULL_weekly_3
150,600,18,12.0,44,29.333333333333332,65,43.333333333333336,91.45778682944105,44.852595213253,55.333333333333336,77278892.81987949,672.7889281987949,67278892.81987949,F09_slope05_과열X,S07_slope강한,weekly_3,F09_slope05_과열X__S07_slope강한,FULL_weekly_3
79,671,3,3.79746835443038,8,10.126582278481013,30,37.9746835443038,57.20753837397483,11.421976482506492,53.16455696202531,19023361.42118013,90.2336142118013,9023361.421180129,F09_slope05_과열X,S08_외인매수강,weekly_3,F09_slope05_과열X__S08_외인매수강,FULL_weekly_3
122,628,15,12.295081967213115,26,21.311475409836063,52,42.62295081967213,86.96764454883711,37.27450342285969,59.01639344262295,55474894.17588884,454.7489417588884,45474894.17588884,F09_slope05_과열X,S09_52주고점근접,weekly_3,F09_slope05_과열X__S09_52주고점근접,FULL_weekly_3
81,669,4,4.938271604938271,15,18.51851851851852,32,39.50617283950617,62.48816164852461,21.17846254173649,49.382716049382715,27154554.658806562,171.54554658806563,17154554.658806562,F09_slope05_과열X,S10_랜덤,weekly_3,F09_slope05_과열X__S10_랜덤,FULL_weekly_3
178,598,27,15.168539325842698,65,36.51685393258427,104,58.42696629213483,124.3084247938256,66.49300349447046,67.41573033707866,128357546.22015743,1183.5754622015743,118357546.22015743,F10_KOSDAQ만,S01_거래대금낮,weekly_3,F10_KOSDAQ만__S01_거래대금낮,FULL_weekly_3
131,645,23,17.557251908396946,45,34.35114503816794,72,54.961832061068705,107.45602948694574,46.36326121684638,61.832061068702295,70735872.19406876,607.3587219406876,60735872.19406876,F10_KOSDAQ만,S02_거래대금높,weekly_3,F10_KOSDAQ만__S02_거래대금높,FULL_weekly_3
144,632,31,21.52777777777778,54,37.5,80,55.55555555555556,127.08480112637689,60.74299781485092,63.888888888888886,97469916.85338533,874.6991685338533,87469916.85338533,F10_KOSDAQ만,S03_점수낮,weekly_3,F10_KOSDAQ만__S03_점수낮,FULL_weekly_3
163,613,20,12.269938650306749,48,29.447852760736197,86,52.760736196319016,87.26485073943385,34.781723430210086,65.03067484662577,66694209.19124244,566.9420919124244,56694209.19124244,F10_KOSDAQ만,S04_점수높,weekly_3,F10_KOSDAQ만__S04_점수높,FULL_weekly_3
140,636,12,8.571428571428571,38,27.142857142857142,68,48.57142857142857,82.36629928805986,33.657905107336966,60.0,57121067.15027174,471.21067150271745,47121067.15027174,F10_KOSDAQ만,S05_변동성낮,weekly_3,F10_KOSDAQ만__S05_변동성낮,FULL_weekly_3
148,628,30,20.27027027027027,56,37.83783783783784,84,56.75675675675676,129.7485013151727,67.78416617202623,61.48648648648649,110320565.9345988,1003.2056593459881,100320565.9345988,F10_KOSDAQ만,S06_변동성높,weekly_3,F10_KOSDAQ만__S06_변동성높,FULL_weekly_3
160,616,30,18.75,61,38.125,98,61.25000000000001,129.73745347057792,68.07621148190398,70.625,118921938.37104636,1089.2193837104637,108921938.37104636,F10_KOSDAQ만,S07_slope강한,weekly_3,F10_KOSDAQ만__S07_slope강한,FULL_weekly_3
143,633,29,20.27972027972028,50,34.96503496503497,83,58.04195804195804,117.04387618604281,59.868074639000156,66.43356643356644,95611346.73377024,856.1134673377024,85611346.73377024,F10_KOSDAQ만,S08_외인매수강,weekly_3,F10_KOSDAQ만__S08_외인매수강,FULL_weekly_3
170,606,27,15.88235294117647,56,32.94117647058823,105,61.76470588235294,116.81494267914266,56.27229456247737,64.70588235294117,105662900.75621152,956.6290075621152,95662900.75621152,F10_KOSDAQ만,S09_52주고점근접,weekly_3,F10_KOSDAQ만__S09_52주고점근접,FULL_weekly_3
160,616,23,14.374999999999998,59,36.875,90,56.25,112.06181612865149,52.92349934046799,63.125,94677598.9447488,846.7759894474881,84677598.9447488,F10_KOSDAQ만,S10_랜덤,weekly_3,F10_KOSDAQ만__S10_랜덤,FULL_weekly_3
