pullback_quality,chart_pattern,runup60,s11,Market,s2,days_since_52w_high,s5,vol60,pre_5d_min_low_ratio,pos_252_high,range60_pct,sell_close,past_20,Close,ma5,long_red_count_5d,cup_and_handle_detected,cum_5d_gain,RF손절확률,pos_120_high,consecutive_red_max,upper_wick_ratio,s3,Inst_5d,peak등급,s8,past_5d,외인소진율_num,past_120,ma10,past_240,days_since_52w_low,pre_5d_vol_trend,Code,valid,longterm_ma_breakouts,past_60,s1,For_5d,s10,ret_180d,new_high_252,RF위험,range120_pct,Score,candle_pct,ma3,rs_ratio,slope120,gap_up_count_5d,s6,slope60,Date,vol20,s9,Amount,Inst_20d,s4,PBR_num,pos_60_high,pre_10d_drawdown,drawdown60,peak_180d,pre_20d_vol_ratio,long_red_in_10d,sell_date,s7,vol_ratio,Name,pre_10d_max_high_ratio,PER_num,pos_240_high,pre_5d_max_high_ratio,결과,preset,s12,is_first_pullback,For_20d,gap_support_detected,inverse_hns_detected,데이터소스,Year,is_loser,is_sw,is_100plus,is_50plus,RF확률,bucket,set,year
진짜 지지,box_breakout,18.828451882845187,0,KOSDAQ,79.7,236,75.1,1.5079716729935098,0.9064906490649065,-27.721088435374153,18.828451882845187,3530.0,8.418367346938771,4545.0,4298.0,1,True,6.69,0.4929369049652282,-1.620370370370372,2,0.0,59.7,0.0,일반,11.0,6.69,5.61,-2.5229357798165153,4265.0,-7.908992416034666,81,-0.07749842327626162,124500,True,MA240,8.974358974358964,83.5,106009.0,33.1,-22.33223322332233,0,0,26.13138686131387,58.37,6.94,4345.0,0.943,0.3321882738001315,0,73.2,1.453138225108968,2023-02-09,0.8074495680871627,35,7050440340.0,-31316.0,100,8.44,-0.23474178403756207,5.086705202312139,-10.820895522388064,13.971397139713982,0.6748434892868193,0,2023-11-03,0,5.97,아이티센글로벌,0.9515951595159516,21.15,-27.721088435374153,0.9515951595159516,손절,pullback,100,False,551996.0,False,False,원본,2023,1,0,0,0,0.40154300926374087,2023-02-09,회피X,2023
보통 조정,mixed,13.672922252010732,0,KOSPI,100.0,71,22.7,2.347642505268816,0.8820960698689956,-13.655462184873945,23.86058981233244,38700.0,-8.463251670378625,22900.0,21030.0,2,False,8.02,0.4458579005174696,-13.655462184873945,1,0.29,57.6,2640.0,100%+,69.7,8.02,14.12,10.78167115902966,20800.0,23.05389221556886,214,0.008386493331791839,281820,True,MA120,-0.7246376811594235,40.0,74867.0,19.4,68.99563318777294,0,0,27.61394101876676,51.24,6.51,21316.67,0.83,0.42472311575441973,0,67.9,-1.0578236375681818,2023-11-15,2.7357523256125225,30,7091603300.0,6378.0,75,2.52,-11.038961038961038,7.511737089201878,-19.26406926406926,157.64192139737992,0.9234735273953184,1,2024-08-08,0,10.37,케이씨텍,0.9301310043668122,18.93,-13.655462184873945,0.9301310043668122,익절,default,70,True,67835.0,False,False,원본,2023,0,0,1,1,0.43161507602735766,2023-11-15,회피X,2023
가짜 눌림,downtrend,18.696397941680964,50,KOSDAQ,100.0,246,0.0,2.102610728011759,0.8981937602627258,-56.65610142630745,26.508226691042047,3710.0,-16.360856269113157,3045.0,2887.0,3,False,4.82,0.4917665809407044,-37.34249713631157,4,0.87,91.0,,50%+,100.0,4.82,6.28,-33.93719806763285,2920.5,-53.32764505119454,0,-0.22715429453532304,232140,True,,-14.531249999999996,0.0,,11.8,21.839080459770123,0,1,59.597806215722116,44.03,13.2,2861.67,0.768,-3.337912212026847,0,80.7,-1.3729429694046562,2023-01-03,1.5362887924502742,0,7330874040.0,,50,4.25,-20.953757225433524,-2.8708133971291865,-20.953757225433524,63.54679802955665,1.0940548714771687,1,2023-09-22,0,31.98,와이씨,1.0295566502463054,81.23,-54.71854304635762,0.9688013136288999,익절,default,70,True,,True,False,원본,2023,0,0,0,1,0.6546566353550486,2023-01-03,회피X,2023
보통 조정,mixed,9.28242264647794,0,KOSPI,100.0,203,64.1,1.302983170855097,0.8702702702702703,-14.647887323943664,13.620807665982204,18260.0,-1.6872160934458091,16650.0,15420.0,2,True,11.52,0.3518978928038207,-8.734939759036141,5,0.63,68.8,15854.0,일반,100.0,11.52,11.04,-7.339449541284404,15156.0,-4.716981132075471,3,-0.10483465565099555,192400,True,"MA120,MA240",-1.6872160934458091,51.5,45092.0,27.8,9.669669669669666,0,0,13.620807665982204,62.04,8.75,15813.33,0.899,-0.5092549138448248,0,53.9,-0.502389407722403,2023-06-29,1.5550692177852274,65,7363012950.0,-96176.0,75,0.62,-8.734939759036141,5.916030534351145,-11.987951807228914,34.83483483483483,1.2149683887507852,0,2024-03-25,0,11.81,쿠쿠홀딩스,0.9441441441441442,6.18,-14.647887323943664,0.9441441441441442,익절,default,70,False,-533.0,False,False,원본,2023,0,0,0,0,0.4505283771819885,2023-06-29,회피X,2023
보통 조정,mixed,34.629071995620045,0,KOSDAQ,100.0,240,71.4,2.287116362609475,0.8064161319890009,-44.30941808833839,34.62907199562004,2978.0,27.3650454302512,5455.0,4923.6,3,True,20.07,0.543236854929769,-15.675866949752304,3,0.4,84.7,22621.0,일반,100.0,20.07,4.84,-12.917960898958524,4690.6,-44.30941808833839,74,-0.14278168679100242,347700,True,,26.58698539176627,30.0,23313.0,92.4,-45.407882676443634,0,0,62.08775451677659,58.25,11.94,5034.67,1.216,-1.6007125792208925,1,19.7,2.001584204858563,2023-01-31,2.783329303012595,0,7404813380.0,9622.0,100,28.84,-3.090687271248471,1.3563730955035302,-13.456526889362708,27.204399633363895,1.3070959741047066,2,2023-10-25,0,9.68,스피어,0.9866177818515124,8560.0,-43.96237507348618,0.9866177818515124,손절,habarocell,70,True,43709.0,False,False,원본,2023,1,0,0,0,0.4540052358463762,2023-01-31,회피X,2023
보통 조정,mixed,22.87581699346406,0,KOSPI,28.4,232,49.4,2.3903531211424034,0.8939526730937774,-35.84795321637427,22.875816993464053,103200.0,8.399209486166015,114100.0,109200.0,4,True,9.82,0.44010708206802035,-4.4425087108013965,4,0.36,40.1,18737.0,일반,100.0,9.82,15.24,0.7346189164370909,107430.0,-24.604810996563575,58,0.24746988423198818,069620,True,,19.368879216539714,55.8,64540.0,30.0,-9.553023663453109,0,0,25.054466230936818,60.32,4.01,110266.67,0.918,-0.5531300504817566,1,60.7,2.0399705853641676,2023-10-06,2.8697696645269697,0,7428138200.0,12251.0,100,1.56,-2.7482269503546153,-1.468048359240069,-9.562109025916,11.831726555652944,1.1459201932674121,1,2024-07-02,80,1.7,대웅제약,1.0148992112182296,8.06,-35.84795321637427,1.0148992112182296,중립,pullback,70,True,91687.0,False,False,원본,2023,0,0,0,0,0.4013484142631071,2023-10-06,회피X,2023
보통 조정,box_breakout,24.587458745874578,0,KOSPI,100.0,250,70.5,1.9375366268715957,0.9256410256410257,-23.87578140754184,24.58745874587459,4315.0,6.940509915014159,3900.0,3737.0,2,True,5.55,0.4578081899424937,-20.94240837696335,1,1.91,15.2,-13571.0,일반,87.0,5.55,4.33,-20.94240837696335,3708.5,-17.773905467218476,31,0.20876969092255337,005440,True,MA120,2.1650879566982306,66.6,-108531.0,26.1,10.641025641025648,0,0,57.59075907590759,59.22,3.04,3775.0,0.886,-2.619157028468562,0,77.8,0.1174033925612173,2023-09-11,1.5393499388183283,30,7474248600.0,87374.0,100,0.56,0.0,0.5154639175257731,-17.551020408163264,40.25641025641025,1.0054976771920934,0,2024-06-11,0,10.89,현대지에프홀딩스,0.9948717948717949,6.8,-21.696743414229413,0.9948717948717949,익절,pullback,100,False,11968.0,False,False,원본,2023,0,0,0,0,0.41615553914853803,2023-09-11,회피X,2023
보통 조정,mixed,15.508021390374328,0,KOSPI,44.3,249,70.9,1.6194447341869478,0.9081818181818182,-2.5594149908592323,15.508021390374333,44450.0,8.775510204081627,55000.0,53860.0,4,True,9.78,0.29889251368421993,-1.2962962962962954,3,0.33,22.3,,일반,100.0,9.78,45.29,23.379629629629626,52250.0,12.328767123287676,167,-0.18991956998596893,066575,True,MA480,10.580912863070546,59.3,,30.0,-19.181818181818176,0,0,30.434782608695656,50.46,2.23,53866.67,0.917,1.686507291270391,0,60.9,1.2423652562934935,2023-06-05,1.937935413879285,35,7543910000.0,,100,0.63,-1.2962962962962954,0.9174311926605505,-6.2186559679037074,2.0000000000000018,1.153067666426913,0,2024-02-28,0,2.66,LG전자우,0.990909090909091,15.37,-1.2962962962962954,0.990909090909091,중립,pullback,70,False,,False,False,원본,2023,0,0,0,0,0.35847986688463934,2023-06-05,회피X,2023
보통 조정,pullback_recovery,26.06232294617563,0,KOSDAQ,85.6,250,59.8,3.135536483900571,0.7597069597069597,-32.10666666666666,26.156751652502358,15100.0,5.206611570247932,13650.0,11970.0,2,False,28.77,0.34281598364713983,-9.071428571428575,3,0.16,66.7,135771.0,일반,97.1,28.77,6.23,1.8399999999999972,11357.0,-10.666666666666668,148,0.45081852481819235,078350,True,MA480,-7.418181818181813,30.0,-32219.0,35.5,10.62271062271063,0,0,32.200188857412655,51.14,8.33,12530.0,0.963,-0.9129386235002916,0,0.0,-1.5256333520071301,2023-05-18,3.709628039671,35,7893808650.0,72343.0,75,3.34,-4.715568862275454,7.227022780832678,-20.733532934131738,34.432234432234445,0.9417248051801914,0,2024-02-13,0,6.56,한양디지텍,0.9326007326007326,39.72,-17.33766233766234,0.9326007326007326,익절,default,70,True,-24170.0,False,False,원본,2023,0,0,0,0,0.4008784988601189,2023-05-18,회피X,2023
보통 조정,sideways,23.432835820895527,0,KOSPI,32.1,246,72.3,2.4003663296779583,0.8032596041909197,-24.098671726755217,23.432835820895523,47750.0,17.994100294985248,42950.0,39930.0,2,True,20.48,0.4892496679048092,-3.2648125755743607,2,0.04,67.3,235973.0,일반,100.0,20.48,8.61,17.82032400589102,37620.0,-14.163090128755362,68,0.16535263694120458,009450,True,,14.28571428571428,69.3,42865.0,6.9,11.175785797438875,0,1,25.8751902587519,51.03,8.46,41433.33,1.007,0.39602906411294714,1,18.1,0.017722333872337816,2023-05-02,3.443610974973203,0,7943903150.0,204783.0,100,1.38,-3.2648125755743607,2.261904761904762,-13.436692506459947,41.79278230500583,1.3455153430209126,0,2024-01-25,0,1.92,경동나비엔,0.9778812572759022,11.95,-19.191919191919194,0.9778812572759022,익절,box_breakout,70,True,30585.0,False,False,원본,2023,0,0,0,0,0.6099744581721925,2023-05-02,회피X,2023
보통 조정,sideways,19.936373276776244,0,KOSPI,91.3,251,78.0,2.2459154460306117,0.8399675060926076,-5.043478260869561,19.936373276776244,18650.0,15.800636267232226,12310.0,11296.0,3,True,16.13,0.35597555712125795,-3.4482758620689613,2,0.14,86.1,86522.0,50%+,76.4,16.13,12.78,22.696629213483142,11003.0,11.314984709480115,221,0.012900044949531769,003570,True,,10.63829787234043,94.2,44751.0,43.6,51.50284321689682,0,0,36.75937122128174,74.46,12.22,11430.0,1.051,1.4453028444004064,0,35.5,0.20522410511341882,2023-09-11,2.2859608810984686,0,7945181750.0,134993.0,100,1.28,-3.4482758620689613,7.982456140350877,-10.190476190476193,62.38830219333875,1.1263690881204511,0,2024-06-11,0,7.13,SNT다이내믹스,0.9260763606823721,24.77,-3.4482758620689613,0.9260763606823721,익절,box_breakout,70,True,182285.0,False,False,원본,2023,0,0,0,1,0.31294131373064965,2023-09-11,회피X,2023
보통 조정,mixed,20.727272727272727,50,KOSDAQ,87.9,208,30.8,1.8557008138648843,0.9363636363636364,-46.14581520793457,20.727272727272727,9660.0,-1.1182108626198062,6600.0,6426.0,3,True,-0.6,0.4831253566864899,-16.912751677852345,2,0.63,55.5,,50%+,69.4,-0.6,10.32,-12.446958981612443,6461.0,-36.49327998358469,99,-0.12150463554132787,089030,True,MA120,-4.475308641975307,40.0,,23.8,46.36363636363636,0,0,36.19744058500914,58.94,6.11,6386.67,0.866,-0.16169766448199832,0,100.0,0.8321133074579928,2023-02-23,1.8883945361928212,30,8047835400.0,,100,8.92,-6.777108433734935,-2.798232695139912,-14.992272024729525,50.45454545454546,1.1147647349773764,0,2023-11-17,0,6.79,테크윙,1.0287878787878788,213.1,-46.14581520793457,1.0121212121212122,익절,pullback,100,False,,True,False,원본,2023,0,0,0,1,0.5084059668185041,2023-02-23,회피X,2023
보통 조정,sideways,19.386637458926614,0,KOSPI,100.0,221,74.9,2.174318014987088,0.8330464716006885,-44.73975636766334,19.386637458926614,6100.0,-3.6679536679536717,5810.0,5196.0,3,True,12.38,0.38790612726331986,-9.927797833935015,3,0.11,100.0,68385.0,50%+,100.0,12.38,12.58,13.280363223609527,5010.5,-37.1536523929471,111,-0.3261412867945965,003160,True,MA120,0.8080808080808133,83.0,85895.0,29.2,4.991394148020656,0,0,38.3270911360799,68.79,16.32,5270.0,0.911,1.6252317860274914,0,50.5,0.3337402637316822,2023-03-24,2.450225381803684,30,8378932170.0,67039.0,75,4.51,-8.440366972477065,11.089866156787762,-14.954128440366976,57.14285714285714,0.9871321473364284,1,2023-12-15,0,21.79,디아이,0.9001721170395869,85.47,-44.73975636766334,0.9001721170395869,익절,default,70,True,94682.0,False,False,원본,2023,0,0,0,1,0.4138532920478534,2023-03-24,회피X,2023
보통 조정,downtrend,26.96493349455864,25,KOSPI,21.7,18,0.0,4.890414458922605,0.9178852643419573,-21.71428571428572,30.759651307596513,70000.0,-1.0830324909747335,44450.0,42750.0,2,False,6.21,0.4742456060201874,-21.71428571428572,2,0.11,69.7,-21957.0,50%+,0.0,6.21,20.17,-4.861111111111116,41975.0,5.384615384615388,249,0.028434163790651296,180640,True,"MA120,MA240",-11.897106109324762,0.0,23290.0,26.0,57.48031496062993,0,0,32.743362831858406,50.33,8.95,42583.33,0.885,-0.4198201808828076,0,75.1,-1.2536479788966841,2023-10-18,7.774619109496757,65,8401716750.0,-51677.0,75,2.37,-21.71428571428572,2.8935185185185186,-23.523809523809526,96.6254218222722,1.265042864490723,2,2024-07-11,80,1.3,한진칼,0.9718785151856018,51.11,-21.71428571428572,0.9718785151856018,익절,pullback,70,True,-164959.0,False,False,원본,2023,0,0,0,1,0.49873811459783957,2023-10-18,회피X,2023
보통 조정,new_high_120,13.89578163771712,0,KOSPI,100.0,251,76.2,1.0669722321480395,0.9037871033776868,-13.72180451127819,13.895781637717123,54700.0,7.36842105263158,48850.0,45840.0,2,True,8.92,0.2847874161338257,0.0,2,0.35,39.4,36520.0,일반,84.2,8.92,15.99,11.13801452784504,44970.0,-11.218568665377171,146,0.12350090592735309,005180,True,,9.940119760479039,82.1,15564.0,32.9,11.975435005117706,0,0,18.298969072164947,56.69,3.94,46533.33,0.942,0.8572539453803985,0,64.3,1.407749254995621,2023-05-16,1.2431343624044322,0,8630182950.0,64883.0,100,0.87,0.0,6.427015250544662,-5.509964830011727,24.66734902763561,1.0462405671462518,0,2024-02-07,0,11.02,빙그레,0.9396110542476971,12.76,-13.559322033898303,0.9396110542476971,익절,pullback,70,False,-7161.0,False,False,원본,2023,0,0,0,0,0.38656165222560257,2023-05-16,회피X,2023
보통 조정,mixed,20.611835506519547,0,KOSDAQ,57.9,251,73.5,2.269085569018754,0.9223107569721115,-27.871362940275645,20.611835506519558,22350.0,8.275862068965512,25100.0,24030.0,3,True,4.37,0.37079007618976006,-3.285420944558526,2,0.15,53.4,49492.0,일반,18.2,4.37,21.91,8.525345622119819,23930.0,-13.736263736263732,68,-0.025345180706105298,102710,True,MA240,11.61137440758293,71.8,43296.0,33.1,-10.956175298804782,0,0,27.420198848770276,55.53,5.68,24083.33,0.943,0.05839573096072991,0,82.5,1.167962426357569,2023-06-23,1.6688489962417279,35,8987582100.0,66322.0,100,1.55,-2.079002079002079,3.5051546391752577,-14.786324786324789,17.33067729083666,1.0864556028551278,1,2024-03-19,0,3.79,이엔에프테크놀로지,0.9661354581673307,12.64,-24.51923076923077,0.9641434262948207,중립,pullback,100,False,56998.0,False,False,원본,2023,0,0,0,0,0.3796883520754296,2023-06-23,회피X,2023
보통 조정,mixed,39.5,0,KOSDAQ,37.2,54,0.0,5.582468542685427,0.8544152744630071,-30.286738351254485,66.07142857142857,9790.0,5.850340136054433,8380.0,7984.0,1,True,11.14,0.3820300183862415,-30.286738351254485,2,0.22,59.4,197098.0,일반,27.2,11.14,16.32,-8.25471698113207,7760.0,23.492063492063497,232,0.09345971271470996,083650,True,MA120,1.6993464052287521,0.0,93147.0,32.1,16.825775656324595,0,0,66.07142857142857,51.81,6.89,8133.33,0.935,-1.177955500691355,0,55.4,-2.9422920863856583,2023-10-05,3.517405045368406,30,9014960980.0,271181.0,75,13.3,-30.286738351254485,-0.2380952380952381,-39.784946236559136,45.22673031026252,1.0187140779066504,2,2024-07-01,80,2.23,비에이치아이,1.0023866348448687,39.48,-30.286738351254485,1.0023866348448687,익절,pullback,100,True,-69385.0,False,False,원본,2023,0,0,0,0,0.41434025937407815,2023-10-05,회피X,2023
보통 조정,box_breakout,8.87337986041874,0,KOSPI,68.7,103,75.8,1.2338171851868631,0.8641025641025641,-15.740740740740744,8.873379860418744,20500.0,5.507246376811592,11700.0,10924.0,2,False,13.7,0.30527744103943477,-15.740740740740744,2,0.03,57.8,71847.0,50%+,79.7,13.7,16.97,-8.235294117647063,10616.0,6.536585365853664,199,0.19782141549985735,294870,True,"MA120,MA240",9.528585757271824,85.7,640516.0,32.4,75.21367521367522,0,0,29.989969909729187,69.09,6.56,11123.33,0.938,-2.1448700876415128,0,45.2,0.45280629223359575,2023-10-27,1.4192869805171129,65,9587611800.0,88957.0,100,0.43,0.0,5.786618444846293,-6.162464985994398,87.6068376068376,0.9952781338411274,0,2024-07-22,0,4.87,IPARK현대산업개발,0.9452991452991453,9.17,-15.740740740740744,0.9452991452991453,익절,box_breakout,65,False,704168.0,False,False,원본,2023,0,0,0,1,0.3487562312751734,2023-10-27,회피X,2023
보통 조정,pullback_recovery,7.9059829059829,0,KOSPI,86.0,243,71.5,1.796712709120765,0.775,-39.090909090909086,24.465811965811966,10780.0,3.076923076923066,12000.0,10304.0,3,True,27.93,0.37729069280194627,-27.173913043478258,2,0.0,100.0,126866.0,일반,90.9,27.93,32.78,-21.42298670836591,9948.0,-33.66336633663366,7,-0.16016957476370644,030190,True,MA120,-13.585554600171967,65.0,-121489.0,2.7,-10.166666666666668,0,0,47.43589743589743,57.26,19.17,10716.67,1.003,-2.560217370640324,0,0.0,-2.43540606472985,2023-08-07,2.39768972773801,30,9608604000.0,57046.0,75,1.9,-13.733905579399142,17.647058823529413,-19.656652360515025,-3.3333333333333326,1.1021032394705466,1,2024-05-03,0,6.6,NICE평가정보,0.85,10.62,-33.88157894736842,0.85,중립,habarocell,70,True,-68646.0,False,False,원본,2023,0,0,0,0,0.48374290410446663,2023-08-07,회피X,2023
보통 조정,mixed,16.299559471365633,0,KOSPI,62.4,3,71.0,1.7269281904909093,0.9306930693069307,-3.0303030303030276,16.299559471365637,42950.0,8.78186968838528,40400.0,39260.0,3,True,2.54,0.39581275674452177,-3.0303030303030276,3,0.52,52.4,35627.0,일반,49.3,2.54,15.03,15.837104072398201,38895.0,8.936170212765958,154,-0.1340406267928859,006120,True,,10.982658959537561,60.1,64085.0,27.5,6.311881188118806,0,0,31.78036605657238,54.28,5.48,39100.0,0.897,1.7548622920461407,0,89.8,0.5231499814677482,2023-08-18,1.9838291887996418,0,9704807200.0,156957.0,100,0.33,-3.0303030303030276,1.0,-13.797468354430375,18.1930693069307,1.214586370581586,0,2024-05-17,0,4.24,SK디스커버리,0.9900990099009901,8.02,-3.0303030303030276,0.9900990099009901,익절,pullback,100,False,114662.0,False,False,원본,2023,0,0,0,0,0.457534286055715,2023-08-18,회피X,2023
보통 조정,new_high_120,38.967251318533044,0,KOSDAQ,36.7,147,74.0,3.2358850717591268,0.7975767366720516,-3.8200339558573826,38.96725131853305,11730.0,28.76463234458462,12380.0,11250.0,1,False,16.74,0.33590874711075747,0.0,1,0.12,69.0,-133297.0,일반,61.7,16.74,9.31,83.42237332038206,10494.6,,112,0.062108445603591245,397030,True,,33.23142050799623,30.0,16251.0,84.8,-5.250403877221322,0,0,109.73713439466863,60.42,8.8,11513.33,1.184,3.7367703730637776,1,33.1,3.480824581771091,2023-03-27,4.108609957264174,0,9893972200.0,-20715.0,100,13.37,0.0,3.989920201595968,-11.28131021194605,21.219709208400637,1.2650011585386038,1,2023-12-18,80,2.2,에이프릴바이오,0.9616316639741519,,-3.8200339558573826,0.9616316639741519,중립,pullback,70,True,132267.0,False,False,원본,2023,0,0,0,0,0.37826018573789744,2023-03-27,회피X,2023
보통 조정,mixed,11.361361361361366,0,KOSDAQ,100.0,207,73.8,1.3919424998742518,0.9127659574468086,-19.633027522935777,12.612612612612612,2035.0,4.534606205250591,2350.0,2226.0,2,True,8.05,0.44833537462270207,-9.128630705394192,2,0.43,59.1,,50%+,100.0,8.05,0.4,-7.203389830508478,2190.5,-11.87122736418511,47,0.010374814660404024,027360,True,"MA120,MA240",-2.0134228187919434,72.2,,29.6,-13.40425531914894,0,0,20.62062062062062,70.39,6.82,2246.67,0.915,-0.6726271012150411,0,67.8,0.5518782799192401,2023-12-12,1.3337289030089834,65,10102375050.0,,100,7.09,-2.6666666666666616,5.617977528089887,-11.2,55.3191489361702,1.0041639588221638,0,2024-09-05,0,32.87,아주IB투자,0.9468085106382979,228.7,-19.633027522935777,0.9468085106382979,중립,habarocell,70,False,,False,False,원본,2023,0,0,0,1,0.3374319743998713,2023-12-12,회피X,2023
보통 조정,box_breakout,17.061973986227997,0,KOSDAQ,43.8,190,65.7,1.619332864043348,0.9060945273631841,-13.597733711048154,17.061973986228,19400.0,7.47004933051445,16080.0,15194.0,3,True,6.77,0.33573777926700926,-5.922270203578039,3,0.17,44.8,222726.0,일반,50.1,6.77,15.54,-4.806491885143571,15125.0,-1.6129032258064502,46,-0.23673613770196153,086450,True,MA240,14.834337349397586,75.5,-130305.0,32.7,20.64676616915422,0,0,24.024483550114766,54.72,4.48,15343.33,0.94,-0.8524959798843312,0,72.9,2.0800834026651334,2023-10-06,1.6845594428109119,35,10274219520.0,458383.0,100,1.48,-0.32679738562091387,-0.3099814011159331,-5.708390646492434,24.25373134328359,1.2428863870208637,0,2024-07-02,0,2.63,동국제약,1.0031094527363185,13.53,-13.597733711048154,1.0031094527363185,익절,pullback,100,False,-556904.0,False,False,원본,2023,0,0,0,0,0.30346272853649203,2023-10-06,회피X,2023
보통 조정,mixed,20.591299817660857,0,KOSDAQ,95.8,133,77.1,2.8936755906950213,0.8219767328184573,-23.353140916808147,20.59129981766085,11200.0,5.924448615673383,10229.0,9100.0,2,True,17.25,0.2811128671610448,-7.194984068249566,2,0.21,91.5,12486.0,일반,56.4,17.25,9.31,5.245366592842982,8949.0,,98,-0.026656374022985447,397030,True,,14.975168725327892,100.0,101955.0,38.4,9.492619024342552,0,0,80.09996297667531,70.54,13.3,9390.67,0.987,3.040953573907225,0,31.0,1.3417945162375233,2023-03-07,1.9046768518422346,0,10339309536.0,-33598.0,100,13.37,-2.48406955394751,10.715445394523217,-9.451354953354063,46.710333365920434,1.0091224184511844,0,2023-11-28,0,7.58,에이프릴바이오,0.90321634568384,,-23.353140916808147,0.8875745429660769,익절,habarocell,100,True,95824.0,False,False,원본,2023,0,0,0,0,0.21842157872213352,2023-03-07,회피X,2023
