buy_date,code,name,Market,buy_price,alloc,sell_date,sell_close,ret_180d,peak_180d,rank,combo,set,YYYYMM
2021-10-22,053800,안랩,KOSDAQ,78200.0,1000000.0,2022-07-14,90500.0,15.728900255754485,179.41176470588235,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2021-10
2021-10-20,035900,JYP Ent.,KOSDAQ,48950.0,1000000.0,2022-07-12,52400.0,7.04800817160367,35.240040858018396,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2021-10
2021-10-28,298380,에이비엘바이오,KOSDAQ,25000.0,1000000.0,2022-07-20,25100.0,0.40000000000000036,39.19999999999999,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2021-10
2021-10-26,035900,JYP Ent.,KOSDAQ,53400.0,1000000.0,2022-07-18,55100.0,3.183520599250933,23.97003745318351,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2021-10
2021-11-03,121600,나노신소재,KOSDAQ,48200.0,1000000.0,2022-07-26,80100.0,66.1825726141079,106.01659751037343,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2021-11
2021-11-05,121600,나노신소재,KOSDAQ,51000.0,1000000.0,2022-07-28,82900.0,62.549019607843135,94.70588235294117,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2021-11
2021-11-11,060250,NHN KCP,KOSDAQ,39191.0,1000000.0,2022-08-03,13450.0,-65.68089612411012,4.051950702967511,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2021-11
2021-11-09,009520,포스코엠텍,KOSDAQ,9060.0,1000000.0,2022-08-01,6200.0,-31.56732891832229,-0.3311258278145712,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2021-11
2021-11-19,161580,필옵틱스,KOSDAQ,12050.0,1000000.0,2022-08-11,7880.0,-34.6058091286307,7.468879668049788,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2021-11
2021-11-18,094170,동운아나텍,KOSDAQ,7222.0,1000000.0,2022-08-10,7696.0,6.563278870119071,33.20409858764886,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2021-11
2021-11-23,178320,서진시스템,KOSDAQ,21928.0,1000000.0,2022-08-16,15200.0,-30.682232761765782,5.020977745348421,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2021-11
2021-12-02,077360,덕산하이메탈,KOSDAQ,8025.0,1000000.0,2022-08-25,7100.0,-11.526479750778817,31.46417445482865,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2021-12
2022-06-21,033500,동성화인텍,KOSDAQ,11700.0,1000000.0,2023-03-13,10510.0,-10.170940170940169,21.36752136752136,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-06
2022-06-24,298380,에이비엘바이오,KOSDAQ,26800.0,1000000.0,2023-03-16,20250.0,-24.44029850746269,2.6119402985074647,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-06
2022-06-29,044490,태웅,KOSDAQ,10950.0,1000000.0,2023-03-21,11640.0,6.301369863013706,29.680365296803647,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-06
2022-07-07,052020,에스티큐브,KOSDAQ,6508.0,1000000.0,2023-03-29,13063.0,100.72218807621387,303.13460356484325,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-07
2022-07-07,007390,네이처셀,KOSDAQ,19100.0,1000000.0,2023-03-29,14990.0,-21.51832460732984,48.16753926701571,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-07
2022-07-13,009520,포스코엠텍,KOSDAQ,5950.0,1000000.0,2023-04-04,20600.0,246.218487394958,300.0,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-07
2022-07-12,145020,휴젤,KOSDAQ,120100.0,1000000.0,2023-04-03,126900.0,5.661948376353032,38.634471273938374,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-07
2022-07-21,027360,아주IB투자,KOSDAQ,3375.0,1000000.0,2023-04-12,2355.0,-30.222222222222218,8.444444444444454,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-07
2022-07-19,102940,코오롱생명과학,KOSDAQ,38050.0,1000000.0,2023-04-10,34200.0,-10.11826544021025,32.98291721419184,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-07
2022-07-28,009520,포스코엠텍,KOSDAQ,6180.0,1000000.0,2023-04-19,31300.0,406.4724919093851,540.7766990291262,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-07
2022-07-27,214370,케어젠,KOSDAQ,27480.0,1000000.0,2023-04-18,44200.0,60.84425036390102,77.9475982532751,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-07
2022-08-02,277810,레인보우로보틱스,KOSDAQ,29300.0,1000000.0,2023-04-24,101100.0,245.05119453924914,411.94539249146754,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-08
2022-08-02,009520,포스코엠텍,KOSDAQ,6680.0,1000000.0,2023-04-24,28350.0,324.4011976047904,492.814371257485,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-08
2022-08-12,277810,레인보우로보틱스,KOSDAQ,31100.0,1000000.0,2023-05-08,102900.0,230.86816720257235,382.3151125401929,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-08
2022-08-08,010170,대한광통신,KOSDAQ,2430.0,1000000.0,2023-04-28,1642.0,-32.427983539094654,22.2633744855967,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-08
2022-08-17,348370,엔켐,KOSDAQ,64700.0,1000000.0,2023-05-10,65300.0,0.9273570324574987,45.74961360123648,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-08
2022-08-30,281740,레이크머티리얼즈,KOSDAQ,5730.0,1000000.0,2023-05-23,14030.0,144.85165794066316,216.7539267015707,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2022-08
2023-03-15,281740,레이크머티리얼즈,KOSDAQ,6680.0,1000000.0,2023-12-06,13610.0,103.74251497005989,289.97005988023955,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2023-03
