rule,type,feat,direction,cut,train_n,train_winner_rate,train_loser_rate,train_winner_lift,train_loser_lift,train_mean_ret,train_median_ret,test_n,test_winner_rate,test_loser_rate,test_winner_lift,test_loser_lift,test_mean_ret,test_median_ret
s8>=70 AND s12>=80 AND past_120<=-20,combo3,,,,135,0.05925925925925926,0.3111111111111111,0.3838727317921949,1.7842212979467882,-13.566728527140144,-22.048997772828507,73,0.2328767123287671,0.1643835616438356,1.1313350513133504,0.8885162891299608,39.967849142012284,7.440273037542662
s8>=70 AND s12>=80 AND pos252_far,combo3,,,,179,0.055865921787709494,0.4134078212290503,0.3618911926811893,2.3708926265613743,-13.819248619677277,-22.392776523702032,164,0.18902439024390244,0.25609756097560976,0.9182967077195524,1.3842433650774697,17.099378244807472,-9.14396887159533
s8>=70 AND is_first_pullback AND inverse_hns_detected,combo3,,,,84,0.23809523809523808,0.13095238095238096,1.5423457973793544,0.7510115157173981,11.421073451599543,-1.7543859649122806,58,0.20689655172413793,0.017241379310344827,1.00512120177535,0.0931920820495505,30.24475044441316,9.333385901277401
s8>=70 AND is_first_pullback AND gap_support_detected,combo3,,,,91,0.2967032967032967,0.15384615384615385,1.9220001475035033,0.8823072352484117,26.932357301686466,6.112852664576803,50,0.16,0.26,0.7772937293729373,1.4053365973072216,7.067836640355312,-8.19248728929259
s8>=70 AND is_first_pullback AND chart=V_recovery,combo3,,,,247,0.27530364372469635,0.15384615384615385,1.7833763551884358,0.8823072352484117,23.441526074460185,2.282091917591125,99,0.23232323232323232,0.12121212121212122,1.1286461979531286,0.6551685768332035,25.17573860819239,16.115960099750623
s8>=70 AND is_first_pullback AND chart=persistent_uptrend,combo3,,,,204,0.2696078431372549,0.1323529411764706,1.7464797999736807,0.7590437244416482,25.01450275812375,6.099821063394684,79,0.1518987341772152,0.31645569620253167,0.7379370848477252,1.7104875819221295,11.686001240757836,0.5720823798627002
s8>=70 AND is_first_pullback AND past_60>=30,combo3,,,,390,0.24358974358974358,0.13846153846153847,1.5779383927034933,0.7940765117235705,21.140843852690587,4.166666666666666,148,0.19594594594594594,0.24324324324324326,0.9519222192489518,1.3147639683747396,14.432539503082802,0.46429430936094007
s8>=70 AND is_first_pullback AND pos252_far,combo3,,,,403,0.10918114143920596,0.28287841191067,0.7072593135377289,1.6223068519083699,0.3055491302894423,-14.795918367346939,308,0.2305194805194805,0.22402597402597402,1.1198834169131198,1.2108919232542243,21.06924055401288,-5.149649407619771
s8>=70 AND cup_and_handle_detected AND gap_support_detected,combo3,,,,152,0.24342105263157895,0.1513157894736842,1.5768456375838928,0.8677956030897207,19.281487383223624,0.9694219612043942,95,0.22105263157894736,0.17894736842105263,1.073892652423137,0.967235714745861,13.196330196354133,1.6200294550810017
s8>=70 AND cup_and_handle_detected AND pos252_far,combo3,,,,541,0.07024029574861368,0.31053604436229204,0.45500626480914047,1.780923291850768,-6.7189407688608815,-19.93441762854145,469,0.17057569296375266,0.22174840085287847,0.8286713532760525,1.1985813196650077,13.507455434793595,-10.683760683760683
s8>=70 AND cup_and_handle_detected AND rs>=1.1,combo3,,,,1445,0.1806228373702422,0.26505190311418686,1.1700480713406562,1.5200718769210526,9.368897399036207,-9.707112970711297,747,0.24497991967871485,0.2289156626506024,1.190133471178443,1.2373213785374053,23.881038241847143,-1.7301038062283738
s8>=70 AND inverse_hns_detected AND KOSPI,combo3,,,,95,0.23157894736842105,0.14736842105263157,1.5001342281879195,0.8451574569221627,14.865130398421488,-7.780320366132723,79,0.25316455696202533,0.08860759493670886,1.2298951414128754,0.4789365229381962,26.31709329498753,7.372654155495978
s8>=70 AND gap_support_detected AND slope60>=1,combo3,,,,83,0.30120481927710846,0.10843373493975904,1.9511603460823161,0.6218671477353264,27.36709757336033,17.994505494505493,34,0.29411764705882354,0.17647058823529413,1.4288487672296641,0.9538483692130464,23.910014389836373,12.844713777549599
s8>=70 AND new_high_60 AND KOSDAQ,combo3,,,,770,0.24285714285714285,0.15194805194805194,1.5731927133269417,0.8714216265018403,25.164324636794934,4.662304038488982,399,0.3157894736842105,0.23308270676691728,1.5341323606044812,1.2598448385345247,37.31215372008291,11.181434599156118
s8>=70 AND new_high_60 AND pos252_far,combo3,,,,103,0.1553398058252427,0.2815533980582524,1.0062683260572098,1.6147079014012193,1.2690560847381804,-10.606060606060606,149,0.2214765100671141,0.26174496644295303,1.0759518904910625,1.4147683865508942,22.72455740500564,-14.509068167604752
s8>=70 AND new_high_120 AND KOSDAQ,combo3,,,,456,0.2543859649122807,0.13596491228070176,1.647874720357942,0.7797583679936622,26.04921920295463,2.8541666666666665,229,0.3624454148471616,0.2794759825327511,1.7607909262541974,1.510607024314111,37.24684117853934,17.591125198098258
s8>=70 AND new_high_120 AND slope60<=-1,combo3,,,,80,0.125,0.2875,0.8097315436241611,1.6488116458704691,14.226893746708999,-5.88235294117647,30,0.3,0.1,1.4574257425742574,0.540514075887393,26.12445687352716,10.988395803210619
s8>=70 AND new_high_240 AND KOSDAQ,combo3,,,,314,0.2611464968152866,0.12101910828025478,1.691668447826273,0.6940442264533684,31.34305121086795,3.648852167111821,110,0.37272727272727274,0.22727272727272727,1.8107410741074108,1.2284410815622566,45.55652098501009,29.09090909090909
s8>=70 AND new_high_252 AND KOSDAQ,combo3,,,,312,0.25961538461538464,0.12179487179487179,1.6817501290655656,0.6984932279049926,30.79471412986724,3.648852167111821,109,0.3761467889908257,0.22935779816513763,1.8273533775395887,1.2397111832279655,46.046358983914054,29.09090909090909
s8>=70 AND near_52w_low AND pos252_far,combo3,,,,424,0.06367924528301887,0.27358490566037735,0.4125047486387236,1.569008621172883,-7.023179966810832,-18.733865489130434,301,0.15614617940199335,0.19269102990033224,0.7585715382169446,1.0415221395836807,7.290519124496604,-11.296296296296296
s8>=70 AND KOSDAQ AND chart=new_high_120,combo3,,,,142,0.23943661971830985,0.16901408450704225,1.5510350694772663,0.9692952725264241,14.34313997418855,0.8827238335435058,119,0.35294117647058826,0.3277310924369748,1.714618520675597,1.7714326856813716,29.56562455070924,-6.924979389942291
s8>=70 AND KOSDAQ AND chart=new_high_240,combo3,,,,314,0.2611464968152866,0.12101910828025478,1.691668447826273,0.6940442264533684,31.34305121086795,3.648852167111821,110,0.37272727272727274,0.22727272727272727,1.8107410741074108,1.2284410815622566,45.55652098501009,29.09090909090909
s8>=70 AND KOSDAQ AND chart=persistent_uptrend,combo3,,,,186,0.2849462365591398,0.16129032258064516,1.8458396478314212,0.9249995208249477,31.88102138419639,8.397041789182929,122,0.19672131147540983,0.22950819672131148,0.9556890115241031,1.2405241085940164,39.828613914368105,5.139893842706099
s8>=70 AND KOSDAQ AND past_60>=30,combo3,,,,414,0.26811594202898553,0.17632850241545894,1.7368154848750124,1.011243437500897,29.086738752307937,3.8363171355498724,263,0.26996197718631176,0.26996197718631176,1.3114984502252505,1.4591824862359275,39.27803239067584,8.24742268041237
s8>=70 AND KOSDAQ AND past_120>=50,combo3,,,,290,0.25517241379310346,0.1793103448275862,1.6529692200879427,1.028344294875735,26.689958676847937,7.612456747404845,168,0.30952380952380953,0.26785714285714285,1.5036932264655036,1.4478055604126594,43.57011032705858,4.193898298930705
s8>=70 AND KOSDAQ AND pos252_top10,combo3,,,,876,0.2465753424657534,0.1358447488584475,1.5972786613956054,0.7790692311240256,27.769130168237236,7.549543881723812,350,0.2542857142857143,0.2857142857142857,1.2353418198962753,1.5443259311068367,25.31253060940225,-1.9801980198019802
s8>=70 AND KOSDAQ AND pos252_far,combo3,,,,267,0.16853932584269662,0.2883895131086142,1.0917728678078578,1.6539130009057303,12.010841609054514,-2.4115755627009645,257,0.25680933852140075,0.17120622568093385,1.2476018029818545,0.925393748600984,39.22115015937222,9.740259740259742
s8>=70 AND KOSPI AND past_120<=-20,combo3,,,,293,0.10238907849829351,0.2901023890784983,0.6632613326614288,1.6637363395042575,-5.135313270121464,-14.795918367346939,127,0.06299212598425197,0.25196850393700787,0.306021153296432,1.3619252305824072,-4.98743843158568,-10.861759425493716
s8>=70 AND KOSPI AND pos252_far,combo3,,,,367,0.02997275204359673,0.335149863760218,0.19415906223140647,1.9220834729730385,-15.740467416294944,-21.87353629976581,265,0.12830188679245283,0.23018867924528302,0.6233015754405629,1.2442022124200365,-2.6227747163378425,-14.299065420560748
s8>=70 AND chart=new_high_120 AND past_60>=30,combo3,,,,85,0.2235294117647059,0.3764705882352941,1.447990525069088,2.159057705078466,4.074306853536158,-18.734177215189874,105,0.23809523809523808,0.3333333333333333,1.1566870972811565,1.8017135862913096,25.477554924411756,-7.706093189964158
s8>=70 AND chart=new_high_120 AND rs>=1.1,combo3,,,,158,0.12025316455696203,0.33544303797468356,0.778982244499193,1.9237648262220115,-4.735581210964933,-18.84057971014493,159,0.24528301886792453,0.25157232704402516,1.1916059530481349,1.3597838387104224,24.268859626477393,-6.901615271659324
s8>=70 AND chart=V_recovery AND slope60>=1,combo3,,,,117,0.3162393162393162,0.20512820512820512,2.0485515975448862,1.1764096469978822,29.22985543235112,9.285714285714286,50,0.2,0.16,0.9716171617161716,0.8648225214198286,10.872374239800925,-10.730211225048627
s8>=70 AND chart=V_recovery AND pos252_top10,combo3,,,,150,0.2866666666666667,0.12666666666666668,1.856984340044743,0.7264329570211924,27.18022957854279,13.348150084978428,33,0.3939393939393939,0.18181818181818182,1.9137913791379135,0.9827528652498053,59.706427954360315,34.64052287581699
s8>=70 AND chart=V_recovery AND pos252_far,combo3,,,,124,0.07258064516129033,0.3870967741935484,0.47016670274951294,2.2199988499798744,-8.135483938002077,-22.048997772828507,83,0.08433734939759036,0.1566265060240964,0.40971808024175904,0.8465883116308563,6.490081686945223,-13.157188841201716
s8>=70 AND chart=pullback_recovery AND pos252_far,combo3,,,,107,0.06542056074766354,0.34579439252336447,0.42378473311171044,1.9831298138060094,-15.935150664692802,-23.410138248847925,59,0.15254237288135594,0.3050847457627119,0.7410639369021648,1.6490259942327241,5.628533901509406,-7.433628318584071
s8>=70 AND chart=persistent_uptrend AND past_120>=50,combo3,,,,198,0.14646464646464646,0.2777777777777778,0.9487763541454817,1.5930547303096323,7.800843667840359,-13.105413105413104,79,0.21518987341772153,0.2911392405063291,1.0454108702009441,1.5736485753683591,33.572788984132465,-2.1046643913538112
s8>=70 AND chart=persistent_uptrend AND rs>=1.1,combo3,,,,286,0.16783216783216784,0.32167832167832167,1.0871920026282444,1.8448242191557698,12.679775687315573,-12.074194531954467,156,0.17307692307692307,0.24358974358974358,0.8408225437928407,1.3166368515205724,30.649792196857717,5.798969072164948
s8>=70 AND chart=downtrend AND pos252_far,combo3,,,,82,0.07317073170731707,0.2804878048780488,0.4739891962678016,1.608596727678507,-3.5853528048146623,-14.139532217381333,26,0.2692307692307692,0.38461538461538464,1.3079461792333078,2.078900291874588,24.463311662172828,-12.298464491362765
s8>=70 AND chart=mixed AND pos252_far,combo3,,,,253,0.05533596837944664,0.2727272727272727,0.3584582327506168,1.564090098849457,-5.9337835309921925,-18.31578947368421,182,0.1978021978021978,0.14285714285714285,0.9609400500489609,0.7721629655534183,13.839650828413786,-9.943330840452088
s8>=70 AND chart=mixed AND rs>=1.1,combo3,,,,220,0.15454545454545454,0.2636363636363636,1.0011226357535083,1.5119537622211416,3.9772340845006986,-16.670601010339457,118,0.17796610169491525,0.22033898305084745,0.8645745930525255,1.1909632180569674,13.290197767120116,-11.734031424621385
s8>=70 AND past_60>=30 AND rs>=1.1,combo3,,,,858,0.17832167832167833,0.28088578088578087,1.1551415027925096,1.6108791189005092,12.507348512394557,-7.947805456702254,467,0.2398286937901499,0.2698072805139186,1.1651083737924113,1.4583463289467131,28.48531653858784,0.13063357282821686
s8>=70 AND past_60<=-15 AND past_120<=-20,combo3,,,,82,0.10975609756097561,0.2804878048780488,0.7109837944017025,1.608596727678507,2.3505565587777184,-13.111802112561616,22,0.13636363636363635,0.22727272727272727,0.6624662466246624,1.2284410815622566,10.616934167627369,-2.466642026599414
s8>=70 AND past_60<=-15 AND rs<=0.95,combo3,,,,83,0.07228915662650602,0.2891566265060241,0.4682784830597558,1.6583123939608702,0.24716723875931432,-15.384615384615385,23,0.2608695652173913,0.2608695652173913,1.2673267326732671,1.4100367197062422,14.269678070240674,-4.584040747028863
s8>=70 AND past_120>=50 AND rs>=1.1,combo3,,,,504,0.1746031746031746,0.28174603174603174,1.13105358474486,1.6158126550283411,12.528925764472255,-7.947805456702254,233,0.30472103004291845,0.27896995708154504,1.4803609116276433,1.5078718855227697,40.68609669292339,2.727272727272727
s8>=70 AND past_120<=-20 AND pos252_far,combo3,,,,310,0.06129032258064516,0.3193548387096774,0.3970296600995887,1.8314990512333964,-8.623519843272735,-18.31578947368421,195,0.1641025641025641,0.26153846153846155,0.7972243378183972,1.41365219847472,20.747393821685204,-11.816578483245149
s8>=70 AND slope60>=1 AND pos252_far,combo3,,,,158,0.10126582278481013,0.3291139240506329,0.6559850479993203,1.8874673766706527,-0.10633589606663163,-17.432832798695557,200,0.16,0.18,0.7772937293729373,0.9729253365973072,20.766885613435715,-11.520252498684904
s8>=70 AND slope60<=-1 AND pos252_far,combo3,,,,297,0.037037037037037035,0.31986531986531985,0.2399204573701218,1.834426659144425,-12.199030127024965,-19.0188679245283,162,0.17901234567901234,0.24691358024691357,0.8696573361039807,1.3346026565120812,14.829756797994223,-13.157188841201716
s8>=70 AND pos252_far AND rs>=1.1,combo3,,,,142,0.11267605633802817,0.4647887323943662,0.7298988562245959,2.6655619994476663,-9.549824004381128,-24.75217764691449,150,0.14666666666666667,0.22,0.7125192519251925,1.1891309669522643,14.79124473158252,-5.677655677655678
s8>=90 AND s10>=70 AND cup_and_handle_detected,combo3,,,,1051,0.1845861084681256,0.26736441484300666,1.1957215563317773,1.533334124815627,9.497106350578962,-10.029069767441861,560,0.23392857142857143,0.24285714285714285,1.1364450730787363,1.3126770414408113,23.454454723753035,-2.099233368206219
s8>=90 AND s10>=70 AND KOSPI,combo3,,,,806,0.1588089330024814,0.2655086848635236,1.028740819691242,1.5226915188964525,6.306162662408514,-10.759493670886076,319,0.22570532915360503,0.22884012539184953,1.0964958564822,1.2369130890213067,22.369889658332177,-2.8199566160520604
s8>=90 AND s10>=70 AND chart=new_high_120,combo3,,,,137,0.12408759124087591,0.35766423357664234,0.8038210944006271,2.051203316982621,-3.636971161795211,-18.84057971014493,101,0.27722772277227725,0.26732673267326734,1.3467960657451885,1.4449386187088722,34.45406325596003,0.10070493454179255
s8>=90 AND s10>=70 AND chart=persistent_uptrend,combo3,,,,198,0.16666666666666666,0.32323232323232326,1.0796420581655481,1.8537364134512084,13.58419519148144,-10.975273572349654,116,0.1810344827586207,0.25862068965517243,0.8794810515534311,1.3978812307432575,40.13026113423279,8.935520572118511
s8>=90 AND s10>=70 AND past_60>=30,combo3,,,,671,0.16691505216095381,0.28315946348733234,1.081251062723172,1.6239186818655564,11.045754476802372,-8.12720848056537,373,0.257372654155496,0.27882037533512066,1.2503384386696041,1.5070633751283877,31.705738746798133,2.05761316872428
s8>=90 AND s10>=70 AND pos252_far,combo3,,,,102,0.0784313725490196,0.49019607843137253,0.5080668509014344,2.8112730534875863,-15.202866161825806,-25.757575757575758,124,0.16129032258064516,0.1935483870967742,0.7835622271904609,1.046156275911083,18.486426250473496,-5.677655677655678
s8>=90 AND s10>=90 AND cup_and_handle_detected,combo3,,,,645,0.19534883720930232,0.27286821705426356,1.2654409239893867,1.56489841414602,12.483892338835629,-7.003891050583658,324,0.25925925925925924,0.24691358024691357,1.2595037281505927,1.3346026565120812,26.743257352812538,-1.9801980198019802
s8>=90 AND s10>=90 AND chart=new_high_120,combo3,,,,87,0.11494252873563218,0.4482758620689655,0.7445807297693435,2.5708607371893377,-8.519374466707866,-21.269296740994854,68,0.3235294117647059,0.23529411764705882,1.5717336439526306,1.271797825617395,52.87459972907868,23.832528180354267
s8>=90 AND s10>=90 AND chart=persistent_uptrend,combo3,,,,137,0.17518248175182483,0.31386861313868614,1.1348062509185324,1.8000355638827086,17.04646145149069,-6.122448979591836,68,0.22058823529411764,0.19117647058823528,1.071636575422248,1.0333357333141333,60.15046297384594,15.302491103202847
s8>=90 AND s10>=90 AND past_60>=30,combo3,,,,505,0.18415841584158416,0.28316831683168314,1.1929510266462888,1.623969455769106,14.05436989040973,-6.989247311827956,293,0.2832764505119454,0.24914675767918087,1.3761813041372395,1.3466732948730267,37.52693058747869,2.361111111111111
s8>=90 AND s10>=90 AND past_120>=50,combo3,,,,290,0.18620689655172415,0.2620689655172414,1.2062207822263367,1.502964738664536,14.960705032428617,-6.989247311827956,157,0.3375796178343949,0.29936305732484075,1.6399907506674232,1.6180994628476093,44.9692321257616,4.366812227074235
s8>=90 AND s4>=75 AND gap_support_detected,combo3,,,,161,0.2484472049689441,0.14906832298136646,1.6094043103088918,0.8549063894332436,21.750613671551864,5.739130434782608,84,0.13095238095238096,0.15476190476190477,0.6361779035046362,0.8365098793495367,3.392715380190229,-9.39068520382735
