Date,Code,Name,Market,Score,Close,preset,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,valid,vol_ratio,candle_pct,cum_5d_gain,upper_wick_ratio,rs_ratio,longterm_ma_breakouts,ma3,ma5,ma10,is_first_pullback,pullback_quality,cup_and_handle_detected,inverse_hns_detected,gap_support_detected,peak_180d,ret_180d,sell_date,sell_close,Amount,past_60,past_120,past_240,slope60,slope120,pos_252_high,drawdown60,new_high_252,vol20,vol60,range60_pct,range120_pct,days_since_52w_low,days_since_52w_high,pos_60_high,pos_120_high,pos_240_high,past_5d,past_20,runup60,For_5d,For_20d,Inst_5d,Inst_20d,PER_num,PBR_num,외인소진율_num,pre_5d_max_high_ratio,pre_5d_min_low_ratio,pre_5d_vol_trend,pre_10d_max_high_ratio,pre_10d_drawdown,pre_20d_vol_ratio,gap_up_count_5d,long_red_count_5d,long_red_in_10d,consecutive_red_max,Year,is_loser,is_sw,is_100,is_50,RF확률,RF위험,bucket,year,필터,모드
2023-09-26,001080,만호제강,KOSPI,44.44,4500.0,pullback,0.0,0.0,0.0,100,0.0,67.4,80,51.2,0,28.3,0,60,True,0.0,0.0,8.15,0.0,0.904,,4469.67,4439.6,4266.4,False,보통 조정,False,False,False,0.0,0.0,2024-06-26,4500.0,0.0,27.442650807136793,-6.813004762890873,87.11018711018713,0.4066173731191657,0.4066173731191657,-30.651872399445214,-25.974666886000985,0,4.956511643629398,6.20666276717076,85.16600670118794,85.16600670118794,364,118,-30.651872399445214,-30.651872399445214,-30.651872399445214,2.2868875672613993,9.147550269045597,27.442650807136793,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.4849760358452824,0,2023-09-26,2023,회피X,daily_1
2023-06-09,003465,유화증권우,KOSPI,43.4,2520.0,pullback,54.0,0.1,12.0,100,40.1,82.6,0,0.0,50,22.7,50,70,True,0.01,1.2,4.35,0.0,0.859,MA240,2495.0,2494.0,2483.5,False,보통 조정,True,False,True,0.9920634920634885,-9.126984126984128,2024-03-05,2290.0,10080.0,6.329113924050622,3.2786885245901676,0.8000000000000007,0.08509002687560424,0.08509002687560424,-9.677419354838712,-2.135922330097084,0,1.4176990881362177,1.4962497167386988,11.956521739130435,11.956521739130435,77,291,-9.677419354838712,-9.677419354838712,-9.677419354838712,0.5274261603375519,2.1097046413502074,6.329113924050622,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.23732699878094027,0,2023-06-09,2023,회피X,daily_1
2023-03-31,107640,한중엔시에스,KOSDAQ,42.91,11000.0,pullback,0.0,0.0,0.0,75,0.0,81.0,80,0.0,0,27.7,0,100,True,0.0,0.0,4.76,0.0,0.9,,11000.0,10988.0,10681.0,True,진짜 지지,True,False,False,100.0,57.81818181818181,2023-12-22,17360.0,11000.0,5.769230769230771,0.45662100456620447,-17.602996254681646,-0.043223053264365735,-0.043223053264365735,-31.25,-12.0,0,3.2534093466573593,3.0288090857553374,38.73473917869034,38.73473917869034,283,344,-31.25,-31.25,-31.25,0.4807692307692309,1.9230769230769236,5.769230769230771,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,1,1,0.5007798399178908,0,2023-03-31,2023,회피X,daily_1
2023-03-29,107640,한중엔시에스,KOSDAQ,41.52,11000.0,pullback,0.0,0.0,0.0,75,0.0,55.6,80,0.0,0,23.0,0,100,True,0.0,0.0,11.11,0.0,0.861,,10980.0,10782.0,10631.0,True,진짜 지지,True,False,False,100.0,58.00000000000001,2023-12-20,17380.0,11000.0,8.910891089108919,-6.382978723404253,-20.57761732851986,-0.05633428625821343,-0.05633428625821343,-31.25,-12.0,0,3.447117799691456,3.197751253315009,38.73473917869034,38.73473917869034,281,342,-31.25,-31.25,-31.25,0.7425742574257432,2.970297029702973,8.910891089108919,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,1,1,0.4993467343173609,0,2023-03-29,2023,회피X,daily_1
2023-04-03,107640,한중엔시에스,KOSDAQ,51.47,11500.0,pullback,40.0,0.0,0.0,75,0.0,80.7,80,0.0,30,32.7,50,100,True,0.0,0.0,4.83,0.0,0.94,MA120,11166.67,11094.0,10781.0,True,진짜 지지,True,False,True,91.30434782608697,55.913043478260875,2023-12-26,17930.0,11500.0,4.545454545454541,4.545454545454541,-11.538461538461542,-0.03078473788685159,-0.03078473788685159,-28.125,-3.765690376569042,0,3.3713083354123006,3.0207746274104994,32.63041065482797,32.63041065482797,286,347,-28.125,-28.125,-28.125,0.37878787878787845,1.5151515151515138,4.545454545454541,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,1,0.5048976383771574,0,2023-04-03,2023,회피X,daily_1
2023-04-05,107640,한중엔시에스,KOSDAQ,62.93,11800.0,pullback,63.0,0.0,0.0,100,70.0,70.9,80,0.0,65,35.7,50,100,True,0.0,0.0,7.27,0.0,0.965,"MA120,MA240",11430.0,11258.0,11020.0,True,진짜 지지,True,True,True,86.44067796610169,52.457627118644055,2023-12-28,17990.0,11800.0,12.91866028708133,2.60869565217392,-12.592592592592588,0.008768562076226921,0.008768562076226921,-26.249999999999996,0.0,0,3.873528913823374,3.1357801957499203,30.965593784683687,30.965593784683687,288,349,-26.249999999999996,-26.249999999999996,-26.249999999999996,1.0765550239234443,4.306220095693777,12.91866028708133,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,1,0.5013932977729239,0,2023-04-05,2023,회피X,daily_1
2023-06-30,107640,한중엔시에스,KOSDAQ,43.87,12440.0,pullback,40.0,0.0,0.0,100,57.7,98.7,0,0.0,0,31.1,50,100,True,0.0,0.0,0.32,0.0,0.927,,12400.0,12396.0,12418.0,False,진짜 지지,True,True,True,161.2540192926045,144.7749196141479,2024-03-26,30450.0,12440.0,13.193812556869888,13.090909090909086,-0.48000000000000265,0.3135208733755449,0.3135208733755449,-13.611111111111107,-0.8764940239043839,0,1.5457523076882596,3.094048779109078,44.08725602755453,44.08725602755453,368,337,-13.611111111111107,-13.611111111111107,-13.611111111111107,1.0994843797391574,4.397937518956629,13.193812556869888,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,1,1,0.36639016863315405,0,2023-06-30,2023,회피X,daily_1
2023-12-14,107640,한중엔시에스,KOSDAQ,42.01,18000.0,pullback,0.0,0.0,0.0,50,0.0,100.0,80,0.0,0,17.7,50,100,True,0.0,0.0,-1.64,0.0,0.818,,17933.33,17942.0,17978.0,True,진짜 지지,False,False,True,243.33333333333331,140.83333333333331,2024-09-09,43350.0,18000.0,0.8968609865470878,45.74898785425101,79.10447761194031,-0.09082718418454018,-0.09082718418454018,-18.181818181818176,-16.279069767441857,0,4.653249027863627,2.9427911380003207,38.70967741935484,38.70967741935484,205,142,-18.181818181818176,-18.181818181818176,-18.181818181818176,0.07473841554559064,0.2989536621823626,0.8968609865470878,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,1,1,1,0.44399346862486344,0,2023-12-14,2023,회피X,daily_1
2023-06-15,107640,한중엔시에스,KOSDAQ,40.04,11800.0,pullback,40.0,0.0,0.0,100,46.7,100.0,0,0.0,18,35.7,0,85,True,0.0,-0.84,-0.84,0.0,0.965,,11730.0,11738.0,11615.0,False,진짜 지지,False,False,False,162.71186440677968,153.8135593220339,2024-03-11,29950.0,23600.0,12.380952380952381,-0.8403361344537785,28.260869565217384,0.05587592495330423,0.05587592495330423,-18.055555555555557,-1.6666666666666718,0,2.6358391049685825,3.317383938282062,37.772675086107924,37.772675086107924,359,322,-18.055555555555557,-18.055555555555557,-18.055555555555557,1.0317460317460319,4.126984126984127,12.380952380952381,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,1,1,0.4314391988756944,0,2023-06-15,2023,회피X,daily_1
2023-12-19,003465,유화증권우,KOSPI,48.09,2365.0,pullback,40.0,0.6,0.0,100,55.4,98.3,0,0.0,30,23.8,100,100,True,0.04,0.0,0.42,0.0,0.867,MA120,2365.0,2364.0,2348.0,False,진짜 지지,False,False,True,0.0,-7.188160676532773,2024-09-12,2195.0,23650.0,0.8528784648187626,-4.251012145748989,-3.861788617886175,0.07558377565185143,0.07558377565185143,-12.407407407407412,-1.0460251046025104,0,0.40202171915320717,1.625600733810057,23.70600414078675,23.70600414078675,85,288,-12.407407407407412,-12.407407407407412,-12.407407407407412,0.07107320540156355,0.2842928216062542,0.8528784648187626,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.24996194384015863,0,2023-12-19,2023,회피X,daily_1
2023-04-11,107640,한중엔시에스,KOSDAQ,47.13,11000.0,pullback,0.0,0.2,0.0,75,0.0,99.6,80,0.0,18,27.7,100,70,True,0.01,-4.26,0.09,0.0,0.9,,11000.0,11060.0,11079.0,True,보통 조정,False,False,True,100.0,79.36363636363637,2024-01-05,19730.0,33000.0,0.0,-10.204081632653061,-20.28985507246377,0.04256886923497679,0.04256886923497679,-31.25,-8.333333333333337,0,4.803734365017726,3.3759206276986498,33.18534961154273,33.18534961154273,294,355,-31.25,-31.25,-31.25,0.0,0.0,0.0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,1,1,0.4817106277051871,0,2023-04-11,2023,회피X,daily_1
2023-06-02,003465,유화증권우,KOSPI,42.56,2495.0,pullback,40.0,0.5,0.0,100,26.5,99.2,0,3.6,65,21.7,50,70,True,0.03,0.0,0.2,0.0,0.85,"MA120,MA240",2470.0,2474.0,2473.0,False,가짜 눌림,True,False,True,2.004008016032066,-7.61523046092184,2024-02-27,2305.0,37425.0,0.20080321285140812,1.2170385395537497,-3.6679536679536717,0.05290766758131554,0.05290766758131554,-10.573476702508966,-3.1067961165048508,0,1.3879121647730799,1.5434209597420423,11.956521739130435,11.956521739130435,70,284,-10.573476702508966,-10.573476702508966,-10.573476702508966,0.016733601070950677,0.0669344042838027,0.20080321285140812,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.23773150423316683,0,2023-06-02,2023,회피X,daily_1
2023-11-03,001275,부국증권우,KOSPI,44.7,19280.0,pullback,40.0,0.1,7.3,100,66.4,99.6,0,0.0,48,17.7,50,80,True,0.0,0.73,0.1,0.0,0.817,MA120,19243.33,19228.0,19205.0,False,진짜 지지,False,False,True,15.404564315352687,12.292531120331951,2024-07-29,21650.0,38560.0,2.1186440677966045,3.6002149382052595,3.6559139784946293,0.03269662123247403,0.03269662123247403,-2.3797468354430418,-0.2586652871184647,0,0.29549330305726584,0.3314980043844793,2.4920466595970305,2.4920466595970305,142,333,-2.3797468354430418,-2.3797468354430418,-2.3797468354430418,0.17655367231638372,0.7062146892655349,2.1186440677966045,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.23598654998052346,0,2023-11-03,2023,회피X,daily_1
2023-03-03,003465,유화증권우,KOSPI,43.06,2500.0,pullback,51.0,0.7,50.2,75,70.0,84.2,0,6.8,30,19.6,75,70,True,0.04,5.04,3.95,0.04,0.833,MA120,2445.0,2425.0,2413.5,False,보통 조정,True,False,True,8.000000000000007,-9.999999999999998,2023-11-24,2250.0,87500.0,1.8329938900203624,-1.5748031496062964,-4.580152671755721,-0.034499209480867446,-0.034499209480867446,-10.39426523297491,-0.1996007984031989,0,2.18444871601184,1.4678318891567834,7.051282051282051,7.051282051282051,114,193,-10.39426523297491,-10.39426523297491,-10.39426523297491,0.1527494908350302,0.6109979633401208,1.8329938900203624,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.294728665825636,0,2023-03-03,2023,회피X,daily_1
2023-07-06,323350,다원넥스뷰,KOSDAQ,40.11,9840.0,pullback,0.0,42.9,64.5,75,0.0,90.0,0,15.0,0,20.2,100,70,True,2.57,7.89,2.5,0.33,0.838,,9344.0,9398.4,9501.6,True,가짜 눌림,True,False,True,58.53658536585367,21.747967479674802,2024-04-01,11980.0,88560.0,-4.651162790697672,-16.326530612244895,-29.31034482758621,-0.03982608804171501,-0.03982608804171501,-29.31034482758621,-8.888888888888891,0,3.400704478301089,2.9311513433132235,22.282608695652172,22.282608695652172,1,370,-29.31034482758621,-29.31034482758621,-29.31034482758621,-0.387596899224806,-1.550387596899224,4.651162790697672,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,1,0.46127213997983907,0,2023-07-06,2023,회피X,daily_1
2023-12-08,003465,유화증권우,KOSPI,42.21,2340.0,pullback,40.0,3.1,6.5,100,40.7,86.8,0,59.2,0,22.2,50,70,True,0.19,0.65,3.31,0.0,0.854,,2316.67,2298.0,2280.5,False,가짜 눌림,True,False,True,2.136752136752129,-7.051282051282048,2024-09-03,2175.0,119340.0,0.42918454935623185,-7.326732673267323,-5.070993914807298,-0.02159929120772503,-0.02159929120772503,-13.33333333333333,-1.8867924528301883,0,0.9124257420846987,1.649308172982648,23.4472049689441,23.4472049689441,74,277,-13.33333333333333,-13.33333333333333,-13.33333333333333,0.03576537911301932,0.1430615164520773,0.42918454935623185,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.2599073558365388,0,2023-12-08,2023,회피X,daily_1
2023-04-07,107640,한중엔시에스,KOSDAQ,48.17,11000.0,pullback,0.0,0.7,0.0,75,0.0,100.0,80,0.0,35,27.7,100,70,True,0.04,0.0,0.0,0.0,0.9,MA480,11100.0,11158.0,11073.0,True,가짜 눌림,False,False,True,100.0,66.36363636363636,2024-01-03,18300.0,121000.0,0.45662100456620447,-8.333333333333337,-18.518518518518523,0.018622864550189955,0.018622864550189955,-31.25,-8.333333333333337,0,4.803734365017726,3.3772551373497537,33.18534961154273,33.18534961154273,290,351,-31.25,-31.25,-31.25,0.03805175038051704,0.15220700152206815,0.45662100456620447,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,1,1,0.483276298796449,0,2023-04-07,2023,회피X,daily_1
2023-03-27,107640,한중엔시에스,KOSDAQ,44.8,10970.0,pullback,0.0,0.3,0.0,75,0.0,82.1,80,0.0,35,22.6,0,100,True,0.02,-0.09,4.48,0.0,0.858,MA480,10646.67,10468.0,10534.0,True,진짜 지지,True,False,False,100.54694621695535,59.34366453965361,2023-12-18,17480.0,153580.0,4.976076555023923,-7.815126050420174,-14.296874999999998,-0.06500701017374129,-0.06500701017374129,-31.437499999999996,-12.239999999999995,0,3.562524876167271,3.215761370114882,38.73473917869034,38.73473917869034,279,340,-31.437499999999996,-31.437499999999996,-31.437499999999996,0.4146730462519936,1.6586921850079743,4.976076555023923,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,1,1,0.49420179020440225,0,2023-03-27,2023,회피X,daily_1
2023-05-31,003465,유화증권우,KOSPI,43.26,2500.0,pullback,40.0,1.8,0.0,100,0.0,96.0,0,63.4,50,21.9,50,70,True,0.11,0.0,1.01,0.0,0.852,MA240,2486.67,2486.0,2470.0,False,가짜 눌림,True,False,True,1.8000000000000016,-8.999999999999996,2024-02-23,2275.0,160000.0,2.249488752556239,1.8329938900203624,-3.8461538461538436,0.03970123963446974,0.03970123963446974,-10.39426523297491,-7.4074074074074066,0,0.8593222926227643,1.462801974625488,17.391304347826086,17.391304347826086,68,282,-10.39426523297491,-10.39426523297491,-10.39426523297491,0.18745739604635325,0.749829584185413,2.249488752556239,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.2196752519854639,0,2023-05-31,2023,회피X,daily_1
2023-03-23,107640,한중엔시에스,KOSDAQ,40.6,10470.0,pullback,0.0,0.3,0.0,50,0.0,100.0,80,0.0,35,17.4,50,70,True,0.02,-0.29,-4.82,26.67,0.815,MA480,10290.0,10374.0,10387.0,True,보통 조정,False,False,True,110.12416427889207,71.91977077363896,2023-12-14,18000.0,177990.0,4.179104477611939,-5.2488687782805465,-18.203124999999996,-0.06525554118110795,-0.06525554118110795,-34.56249999999999,-16.24,0,3.62711764633537,3.750529623829635,38.73473917869034,38.73473917869034,275,336,-34.56249999999999,-34.56249999999999,-34.56249999999999,0.3482587064676616,1.3930348258706464,4.179104477611939,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,1,1,0.4859745703891236,0,2023-03-23,2023,회피X,daily_1
2023-12-15,003465,유화증권우,KOSPI,46.33,2365.0,pullback,40.0,4.7,28.3,100,67.0,95.7,0,25.9,30,23.8,75,65,True,0.28,2.83,1.07,0.38,0.867,MA120,2363.33,2360.0,2329.0,False,보통 조정,False,False,True,0.0,-8.456659619450313,2024-09-10,2165.0,179740.0,0.8528784648187626,-3.861788617886175,-4.63709677419355,0.046485435626292725,0.046485435626292725,-12.407407407407412,-1.0460251046025104,0,0.9035392415718732,1.6294459038070852,23.70600414078675,23.70600414078675,81,284,-12.407407407407412,-12.407407407407412,-12.407407407407412,0.07107320540156355,0.2842928216062542,0.8528784648187626,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.25356025194829396,0,2023-12-15,2023,회피X,daily_1
2023-08-07,003465,유화증권우,KOSPI,44.04,2530.0,pullback,40.0,2.4,0.0,100,61.7,91.9,0,0.0,50,18.1,50,80,True,0.14,0.0,2.02,0.0,0.821,MA240,2520.0,2516.0,2491.0,False,진짜 지지,True,False,True,-0.39525691699604515,-11.660079051383399,2024-05-03,2235.0,209990.0,5.636743215031315,3.2653061224489743,-4.528301886792452,0.03167128713698882,0.03167128713698882,-9.31899641577061,-0.5893909626719096,0,1.3744340518984957,1.2240486109268087,6.708595387840671,6.708595387840671,136,350,-9.31899641577061,-9.31899641577061,-9.31899641577061,0.46972860125260957,1.8789144050104383,5.636743215031315,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.20439161600519756,0,2023-08-07,2023,회피X,daily_1
2023-03-28,323350,다원넥스뷰,KOSDAQ,42.31,10080.0,pullback,0.0,87.6,0.0,50,0.0,100.0,0,83.3,0,17.6,100,90,True,6.76,0.0,-2.33,0.0,0.817,,10080.0,10034.4,10153.2,False,가짜 눌림,True,False,True,54.761904761904766,19.047619047619047,2023-12-19,12000.0,252000.0,-22.22222222222222,-14.28571428571429,-38.23529411764706,-0.34378766286085216,-0.34378766286085216,-40.0,-22.22222222222222,0,2.5648667954023945,5.427514758232619,36.19167717528373,36.19167717528373,0,369,-40.0,-40.0,-40.0,-1.8518518518518519,-7.407407407407407,22.22222222222222,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,1,0.4340923042535642,0,2023-03-28,2023,회피X,daily_1
2023-11-21,044990,에이치엔에스하이텍,KOSDAQ,43.05,17140.0,pullback,40.0,0.0,35.6,100,45.1,96.2,0,0.0,0,20.0,50,85,True,0.0,3.56,0.94,0.27,0.836,,17123.33,17094.0,17010.0,False,진짜 지지,True,False,True,86.11435239206536,70.94515752625436,2024-08-14,29300.0,257100.0,13.887043189368775,7.1250000000000036,41.06995884773663,0.11004267208426048,0.11004267208426048,-3.5453010692177878,-1.7765042979942747,0,1.6187341381905167,1.6974737970804854,18.950238582140422,18.950238582140422,371,217,-3.5453010692177878,-3.5453010692177878,-3.5453010692177878,1.1572535991140647,4.629014396456259,13.887043189368775,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,1,0.335692239767068,0,2023-11-21,2023,회피X,daily_1
2023-02-03,000480,CR홀딩스,KOSPI,43.46,8080.0,pullback,40.0,4.2,0.0,100,44.5,96.5,0,0.0,33,24.7,50,85,True,0.25,-0.49,0.87,0.25,0.875,,8100.0,8066.0,8019.0,False,진짜 지지,True,False,True,197.64851485148515,-23.143564356435643,2023-10-30,6210.0,258560.0,5.208333333333326,4.123711340206193,4.123711340206193,0.02747705601074421,0.02747705601074421,-8.493771234428083,-1.8226002430133614,0,1.112018260574124,0.9834350953634193,10.026737967914439,10.026737967914439,128,235,-8.493771234428083,-8.493771234428083,-8.493771234428083,0.4340277777777772,1.7361111111111087,5.208333333333326,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,1,0,1,1,0.23668159184664783,0,2023-02-03,2023,회피X,daily_1
2023-08-09,003465,유화증권우,KOSPI,40.04,2515.0,pullback,40.0,2.3,35.0,75,53.5,97.6,0,11.6,33,17.5,50,70,True,0.14,3.5,0.6,0.0,0.816,,2521.67,2519.0,2509.5,False,가짜 눌림,True,False,True,-0.1988071570576566,-12.922465208747514,2024-05-08,2190.0,274135.0,1.4112903225806495,5.230125523012563,-4.372623574144486,0.022077468254508147,0.022077468254508147,-9.856630824372758,-1.178781925343808,0,1.3784891947188496,1.2241722568092126,6.485355648535565,6.485355648535565,138,352,-9.856630824372758,-9.856630824372758,-9.856630824372758,0.11760752688172078,0.47043010752688313,1.4112903225806495,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.21731094057475545,0,2023-08-09,2023,회피X,daily_1
2023-01-03,323350,다원넥스뷰,KOSDAQ,47.41,12240.0,pullback,0.0,33.6,0.0,100,0.0,66.0,40,58.9,30,21.8,75,65,True,2.02,0.0,8.51,0.0,0.851,MA120,12480.0,12048.0,11751.6,False,보통 조정,False,False,True,27.450980392156854,6.8627450980392135,2023-09-22,13080.0,293760.0,2.7190332326284095,-1.9230769230769273,-32.628797886393656,-0.0017812536093901508,-0.0017812536093901508,-39.28571428571429,-11.304347826086957,0,4.991470504381049,3.7236029299945814,36.904761904761905,36.904761904761905,77,372,-39.28571428571429,-39.28571428571429,-39.28571428571429,0.22658610271903412,0.9063444108761365,2.7190332326284095,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.4805862193581457,0,2023-01-03,2023,회피X,daily_1
2023-05-16,003465,유화증권우,KOSPI,42.25,2480.0,pullback,40.0,4.9,29.0,100,0.0,85.8,0,0.0,30,21.1,50,85,True,0.3,2.9,3.55,0.0,0.845,MA120,2428.33,2415.0,2407.5,False,진짜 지지,True,False,True,2.620967741935476,-8.870967741935488,2024-02-07,2260.0,337280.0,4.641350210970474,-1.5873015873015928,-6.060606060606055,-0.0051135404847509934,-0.0051135404847509934,-11.111111111111116,-8.148148148148149,0,1.3268231067969878,1.7113498488319536,17.391304347826086,17.391304347826086,53,267,-11.111111111111116,-11.111111111111116,-11.111111111111116,0.3867791842475395,1.547116736990158,4.641350210970474,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.2519708976091863,0,2023-05-16,2023,회피X,daily_1
2023-12-13,003465,유화증권우,KOSPI,45.24,2365.0,pullback,52.1,8.5,2.1,100,70.0,86.9,0,26.7,30,23.3,50,70,True,0.51,0.21,3.28,0.0,0.863,MA120,2358.33,2347.0,2310.0,False,가짜 눌림,True,False,True,1.0570824524312794,-9.302325581395355,2024-09-06,2145.0,373670.0,2.6030368763557465,-5.588822355289425,-4.63709677419355,0.02149265657291544,0.02149265657291544,-12.407407407407412,0.0,0,0.9112852038790831,1.648222665051621,22.4120082815735,22.4120082815735,79,282,-12.407407407407412,-12.407407407407412,-12.407407407407412,0.2169197396963122,0.8676789587852488,2.6030368763557465,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.26547290137693186,0,2023-12-13,2023,회피X,daily_1
2023-02-06,176750,듀켐바이오,KOSDAQ,42.92,5960.0,pullback,0.0,0.0,0.0,100,15.8,100.0,0,0.0,30,36.9,100,100,True,0.0,-0.67,-0.5,0.0,0.975,MA120,5940.0,5952.0,5974.0,False,진짜 지지,True,False,True,14.76510067114094,-0.6711409395973145,2023-10-31,5920.0,399320.0,5.486725663716818,-11.703703703703706,-26.41975308641975,0.08975624699372337,0.08975624699372337,-28.96305125148987,-3.8709677419354827,0,2.387794799268694,2.674883089294775,30.663856691253947,30.663856691253947,40,357,-28.96305125148987,-28.96305125148987,-28.96305125148987,0.4572271386430682,1.8289085545722727,5.486725663716818,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.4757359140897073,0,2023-02-06,2023,회피X,daily_1
2023-11-13,001275,부국증권우,KOSPI,45.0,19260.0,pullback,40.0,1.6,0.0,100,64.9,100.0,0,1.0,48,17.8,50,85,True,0.09,0.0,-0.1,0.0,0.819,MA120,19260.0,19256.0,19245.0,False,진짜 지지,False,False,True,15.52440290758048,10.332294911734174,2024-08-06,21250.0,423720.0,1.3684210526315743,3.049759229534521,3.548387096774186,0.026294717782424912,0.026294717782424912,-2.4810126582278436,-0.36213140196585947,0,0.24307033509394835,0.3228260125065551,2.4920466595970305,2.4920466595970305,152,343,-2.4810126582278436,-2.4810126582278436,-2.4810126582278436,0.11403508771929786,0.45614035087719146,1.3684210526315743,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.22797777360746732,0,2023-11-13,2023,회피X,daily_1
2023-10-30,001275,부국증권우,KOSPI,42.48,19250.0,pullback,40.0,0.9,5.7,75,64.2,97.7,0,0.0,48,17.5,50,100,True,0.05,0.57,0.57,0.0,0.816,MA120,19236.67,19204.0,19226.0,False,진짜 지지,False,False,True,15.58441558441559,11.428571428571432,2024-07-23,21450.0,442750.0,1.6904384574748965,3.217158176943702,5.769230769230771,0.03637355514651819,0.03637355514651819,-2.5316455696202556,-0.41386445938954575,0,0.3647028735468398,0.3239549690158848,2.4920466595970305,2.4920466595970305,138,329,-2.5316455696202556,-2.5316455696202556,-2.5316455696202556,0.14086987145624139,0.5634794858249655,1.6904384574748965,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.2314950809951619,0,2023-10-30,2023,회피X,daily_1
2023-08-18,001275,부국증권우,KOSPI,41.25,18990.0,pullback,40.0,0.7,0.0,75,54.7,100.0,0,100.0,65,17.6,50,45,True,0.04,-0.05,-0.05,0.0,0.817,"MA120,MA240",18946.67,18968.0,18936.0,False,보통 조정,False,False,True,17.16692996313849,10.057925223802,2024-05-17,20900.0,493740.0,0.21108179419524475,2.7041644131963194,-5.049999999999999,-0.0038958615968335774,-0.0038958615968335774,-6.222222222222218,-1.0937500000000044,0,0.3428462484934962,0.5024313428191214,42.22222222222222,42.22222222222222,65,367,-6.222222222222218,-6.222222222222218,-6.222222222222218,0.017590149516270397,0.07036059806508159,0.21108179419524475,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.2601943873463553,0,2023-08-18,2023,회피X,daily_1
2023-06-21,003465,유화증권우,KOSPI,41.34,2505.0,pullback,40.0,4.8,18.3,75,31.9,100.0,0,0.0,33,18.9,50,100,True,0.29,1.83,-1.38,0.11,0.828,,2528.33,2527.0,2524.5,False,진짜 지지,True,False,True,1.5968063872255467,-8.383233532934131,2024-03-15,2295.0,516030.0,6.595744680851068,2.0366598778004175,0.6024096385542244,0.10950994579496276,0.10950994579496276,-10.215053763440862,-2.7184466019417486,0,1.2335164461215156,1.4451031844995805,11.956521739130435,11.956521739130435,89,303,-10.215053763440862,-10.215053763440862,-10.215053763440862,0.5496453900709223,2.198581560283689,6.595744680851068,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0.21698645346261525,0,2023-06-21,2023,회피X,daily_1
